WELL_ID,WELL_NAME,WELL_TYPE,HOST_WELL_ID,STATUS,NORTHING,EASTING,SORT_NAME
C5751,C5751,BORING,,DECOMMISSIONED-V,132998.79,565572.01,9-C5751-C5751A-A0001A
C5758,C5758,BORING,,DECOMMISSIONED-V,133353.07,566222.43,9-C5758-C5758A-A0001A
C5765,C5765,BORING,,DECOMMISSIONED-V,134436,566416,9-C5765-C5765A-A0001A
C3996,C3996,BORING,,DECOMMISSIONED-V,135574.318,566720.471,9-C3996-C3996A-A0001A
C3998,C3998,BORING,,DECOMMISSIONED-V,135605.313,566711.375,9-C3998-C3998A-A0001A
C4061,C4061,BORING,,DECOMMISSIONED-V,135512.143,566475.051,9-C4061-C4061A-A0001A
C3056,CP-04-11,BORING,,DECOMMISSIONED-V,134486.99,566830.49,6-CP-04-11-C0411P---A0001A
C3068,C3068,UNCLASSIFIED,,DECOMMISSIONED-V,133984.4249,567033.4229,9-C3068-C3068A-A0001A
C4047,C4047,BORING,,DECOMMISSIONED-V,135903.175,566518.405,9-C4047-C4047A-A0001A
C4106,C4106,BORING,,DECOMMISSIONED-V,135640.233,575917.539,9-C4106-C4106A-A0001A
C4112,C4112,BORING,,DECOMMISSIONED-V,135402.704,574977.782,9-C4112-C4112A-A0001A
C4119,299-W15-45,GROUNDWATER WELL,,IN-USE,135961.16,566432.94,1-0299-W0015A-A0045A
C4026,C4026,BORING,,DECOMMISSIONED-V,135845.585,566654.005,9-C4026-C4026A-A0001A
C4029,C4029,BORING,,DECOMMISSIONED-V,135887.359,566633.446,9-C4029-C4029A-A0001A
C4070,C4070,UNCLASSIFIED,,DECOMMISSIONED-V,135459,574276,9-C4070-C4070A-A0001A
C4090,C4090,INSTRUMENT BORING,,IN-USE,136066.758,566792.983,9-C4090-C4090A-A0001A
C4597,C4597,BORING,,DECOMMISSIONED-V,136759.7,566851.47,9-C4597-C4597A-A0001A
C4601,C4601,BORING,,DECOMMISSIONED-V,136764.2,566851.8,9-C4601-C4601A-A0001A
C3051,CP-00-02B,BORING,,DECOMMISSIONED-V,134476.27,566866.59,6-CP-00-02B-C0002P--B-A0001A
C4544,C4544,BORING,,DECOMMISSIONED-V,136169.31,575650.97,9-C4544-C4544A-A0001A
B8408,86-S,AQUIFER TUBE,,IN-USE,138068.82,588332.623,9-86-S-A0086-S-A0001A
C3657,C3657,UNCLASSIFIED,,DRILLING CANCELLED,137848.738,587679.722,9-C3657-C3657A-A0001A
C4181,C4181,BORING,,DECOMMISSIONED-V,135929.94,566691.67,9-C4181-C4181A-A0001A
C4184,299-W15-47,GROUNDWATER WELL,,IN-USE,135642.37,566776.45,1-0299-W0015A-A0047A
C3753,C3753,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,134386.1792,567013.286,9-C3753-C3753A-A0001A
B8501,B8501,UNCLASSIFIED,,DECOMMISSIONED-V,134924.68,574107.02,9-B8501-B8501A-A0001A
C3086,C3086,INSTRUMENT BORING,,IN-USE,136084,574568,9-C3086-C3086A-A0001A
C3097,C3097,INSTRUMENT BORING,,IN-USE,136083.5508,574568.3633,9-C3097-C3097A-A0001A
C3567,CPT-8A,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135678,566816,9-CPT-8A-C0008PT-A-A0001A
C3568,CPT-9A,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135826,566696,9-CPT-9A-C0009PT-A-A0001A
C3570,CPT-11,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135660,566701,9-CPT-11-C0011PT--A0001A
C3577,CPT-18,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135629,566729,9-CPT-18-C0018PT--A0001A
C3587,CPT-30,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135385,566442,9-CPT-30-C0030PT--A0001A
C3119,299-W11-41,GROUNDWATER WELL,,IN-USE,136677.781,566935.51,1-0299-W0011A-A0041A
C3127,C3127,UNCLASSIFIED,,IN-USE,135280.6018,574592.3686,9-C3127-C3127A-A0001A
C3601,C3601,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,136477.444,574154.4042,9-C3601-C3601A-A0001A
C3610,C3610,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,136477.444,574154.4042,9-C3610-C3610A-A0001A
C3621,C3621,VADOSE WELL,,IN-USE,136490.08,574404.87,9-C3621-C3621A-A0001A
C3627,C3627,UNCLASSIFIED,,IN-USE,136503.44,574420.38,9-C3627-C3627A-A0001A
C4168,C4168,UNCLASSIFIED,,DECOMMISSIONED-V,134351.87,573245.46,9-C4168-C4168A-A0001A
C3858,C3858,BORING,,DECOMMISSIONED-V,135976.63,566826,9-C3858-C3858A-A0001A
C3865,C3865,BORING,,DECOMMISSIONED-V,135674.346,566306.317,9-C3865-C3865A-A0001A
C3873,C3873,UNCLASSIFIED,,IN-USE,135451.225,566714.095,9-C3873-C3873A-A0001A
C3878,C3878,BORING,,DECOMMISSIONED-V,135643.658,566574.596,9-C3878-C3878A-A0001A
C3802,299-E24-9B,UNCLASSIFIED,,DECOMMISSIONED-V,135460.447,575175.195,1-0299-E0024A-A0009B
C3809,C3809,UNCLASSIFIED,,DECOMMISSIONED-V,135431.096,566748.213,9-C3809-C3809A-A0001A
C3810,C3810,UNCLASSIFIED,,DECOMMISSIONED-V,135446.911,566728.6,9-C3810-C3810A-A0001A
C4213,C4213,BORING,,DECOMMISSIONED-V,135020.973,567294.855,9-C4213-C4213A-A0001A
C4222,C4222,BORING,,DECOMMISSIONED-V,134699.077,567638.381,9-C4222-C4222A-A0001A
C4225,C4225,UNCLASSIFIED,,DECOMMISSIONED-V,134532.42,567591.99,9-C4225-C4225A-A0001A
C4227,C4227,UNCLASSIFIED,,DECOMMISSIONED-V,134469.87,567592.14,9-C4227-C4227A-A0001A
C4232,C4232,BORING,,DECOMMISSIONED-V,134504.1,567568.76,9-C4232-C4232A-A0001A
C4256,699-38-70C,GROUNDWATER WELL,,IN-USE,135325.58,569084.11,1-0699-A0038-A0070C
C3825,C3825,UNCLASSIFIED,,DECOMMISSIONED-V,134987.225,566610.626,9-C3825-C3825A-A0001A
C3830,C3830,INSTRUMENT BORING,,IN-USE,136166.88,566795.41,9-C3830-C3830A-A0001A
C3834,C3834,UNCLASSIFIED,,DECOMMISSIONED-V,134987.275,566611.23,9-C3834-C3834A-A0001A
C4259,299-E33-47,GROUNDWATER WELL,,IN-USE,137295.46,573916.48,1-0299-E0033A-A0047A
B8554,299-E33-44,GROUNDWATER WELL,,IN-USE,137469.164,573706.411,1-0299-E0033A-A0044A
C3333,C3333,UNCLASSIFIED,,DECOMMISSIONED-V,138865.503,584438.891,9-C3333-C3333A-A0001A
C3336,C3336,UNCLASSIFIED,,DECOMMISSIONED-V,138871.765,585671.767,9-C3336-C3336A-A0001A
C3338,C3338,VADOSE WELL,,DECOMMISSIONED-V,135309.066,589263.726,9-C3338-C3338A-A0001A
C3344,C3344,BORING,,DECOMMISSIONED-V,137347.51,573403.71,9-C3344-C3344A-A0001A
C3351,HWDS52,VADOSE WELL,,DECOMMISSIONED-V,134936.358,588936.572,9-HWDS52-H0052WDS-A0001A
C3844,C3844,BORING,,DECOMMISSIONED-V,135483.13,566538.021,9-C3844-C3844A-A0001A
C3845,C3845,BORING,,DECOMMISSIONED-V,135346.737,566541.284,9-C3845-C3845A-A0001A
C3847,C3847,BORING,,DECOMMISSIONED-V,135421.688,566580.975,9-C3847-C3847A-A0001A
C9551,C9551,BORING,,DECOMMISSIONED-V,137678.69,573614.63,9-C9551-C9551A-A0001A
D0524,D0524,PROPOSED SITE,,AWAITING DRILLING,135042.669,566996.313,9-D0524-D0524A-A0001A
D0526,D0526,PROPOSED SITE,,AWAITING DRILLING,135004.641,566972.582,9-D0526-D0526A-A0001A
C9566,299-W22-123,GROUNDWATER WELL,,IN-USE,133914,567593.02,1-0299-W0022A-A0123A
D0118,299-E27-157,GROUNDWATER WELL,,IN-USE,136407.09,575192.23,1-0299-E0027A-A0157A
D0543,D0543,PROPOSED SITE,,AWAITING DRILLING,136631.316,575260.937,9-D0543-D0543A-A0001A
D0551,D0551,PROPOSED SITE,,AWAITING DRILLING,137200.257,575151.921,9-D0551-D0551A-A0001A
C9593,699-36-63B,GROUNDWATER WELL,,IN-USE,134228.69,570683.53,1-0699-A0036-A0063B
C4405,C4405,BORING,,DECOMMISSIONED-V,136537.91,575015.46,9-C4405-C4405A-A0001A
B8785,699-44-50D,UNCLASSIFIED,,IN-USE,136805.95,568495.31,1-0699-A0044-A0050D
B8807,B8807,UNCLASSIFIED,,DECOMMISSIONED-V,137179.07,574103.92,9-B8807-B8807A-A0001A
B8812,299-W22-48,GROUNDWATER WELL,,IN-USE,134425.096,566996.641,1-0299-W0022A-A0048A
C3427,299-W15-48,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,135604.82,566777.04,1-0299-W0015A-A0048A
C3926,299-E17-25,GROUNDWATER WELL,,IN-USE,134845.567,574515.185,1-0299-E0017A-A0025A
C3933,C3933,VADOSE WELL,,CANDIDATE FOR DECOMMISSIONING,136488.05,574403.35,9-C3933-C3933A-A0001A
C3956,299-W15-44,GROUNDWATER WELL,,IN-USE,136066.47,566685.02,1-0299-W0015A-A0044A
C3958,299-W19-46,GROUNDWATER WELL,,IN-USE,134842.46,567782.67,1-0299-W0019A-A0046A
C3966,C3966,BORING,,DECOMMISSIONED-V,135344.322,566484.515,9-C3966-C3966A-A0001A
C4411,C4411,BORING,,DECOMMISSIONED-V,136520.64,575032.68,9-C4411-C4411A-A0001A
C4413,C4413,BORING,,DECOMMISSIONED-V,136520.01,575036.32,9-C4413-C4413A-A0001A
C4417,C4417,BORING,,DECOMMISSIONED-V,136521.67,575044.55,9-C4417-C4417A-A0001A
C4421,C4421,BORING,,DECOMMISSIONED-V,136527.04,575052.1,9-C4421-C4421A-A0001A
C4425,C4425,BORING,,DECOMMISSIONED-V,136529.18,575058.56,9-C4425-C4425A-A0001A
B8827,B8827,BORING,,DECOMMISSIONED-V,137224.325,574118.812,9-B8827-B8827A-A0001A
B8858,B8858,SOIL TUBE,,DECOMMISSIONED-V,135977.693,589539.788,9-B8858-B8858A-A0001A
B8863,B8863,SOIL TUBE,,DECOMMISSIONED-V,136014.783,589533.631,9-B8863-B8863A-A0001A
C3516,C3516,UNCLASSIFIED,,DECOMMISSIONED-V,139029.752,586614.278,9-C3516-C3516A-A0001A
C3539,C3539,UNCLASSIFIED,,DECOMMISSIONED-V,135656.254,588087.734,9-C3539-C3539A-A0001A
D0488,D0488,BORING,,AWAITING DRILLING,137310.82,573764.47,9-D0488-D0488A-A0001A
C8807,C8807,INSTRUMENT BORING,,DECOMMISSIONED-V,136130.43,566701.66,9-C8807-C8807A-A0001A
D0578,D0578,BORING,,DECOMMISSIONED-V,134388.783,566841.775,9-D0578-D0578A-A0001A
D0580,D0580,BORING,,DECOMMISSIONED-V,134377.786,566796.436,9-D0580-D0580A-A0001A
C8874,C8874,INSTRUMENT BORING,,IN-USE,134501.2,572234.3,9-C8874-C8874A-A0001A
C8876,C8876,INSTRUMENT BORING,,IN-USE,134500.8,572234.8,9-C8876-C8876A-A0001A
C8883,C8883,BORING,,DECOMMISSIONED-V,134357,572137,9-C8883-C8883A-A0001A
C8433,C8433,BORING,,DECOMMISSIONED-V,135572.51,566430.92,9-C8433-C8433A-A0001A
C8435,C8435,BORING,,DECOMMISSIONED-V,135575.14,566430.81,9-C8435-C8435A-A0001A
C8464,C8464,LYSIMETER HOST,,IN-USE,136945.58,568768.953,9-C8464-C8464A-A0001A
C8467,C8467,LYSIMETER HOST,,IN-USE,136943.891,568772.969,9-C8467-C8467A-A0001A
C9360,C9360,BORING,,DECOMMISSIONED-V,136221.4,575407.8,9-C9360-C9360A-A0001A
C9738,299-W6-17,GROUNDWATER WELL,,IN-USE,137473.37,567767.41,1-0299-W0006A-A0017A
C9840,C9840,BORING,,DECOMMISSIONED-V,136831.24,573855.66,9-C9840-C9840A-A0001A
C8893,C8893,INSTRUMENT BORING,,IN-USE,134053,572386.9,9-C8893-C8893A-A0001A
C8894,C8894,INSTRUMENT BORING,,IN-USE,134262.7,572292.8,9-C8894-C8894A-A0001A
C8895,C8895,INSTRUMENT BORING,,IN-USE,134263.1,572293.2,9-C8895-C8895A-A0001A
C8903,C8903,INSTRUMENT BORING,,IN-USE,134099.9,572135.1,9-C8903-C8903A-A0001A
C8906,C8906,INSTRUMENT BORING,,IN-USE,134026,572208.3,9-C8906-C8906A-A0001A
C8907,C8907,INSTRUMENT BORING,,IN-USE,134025.4,572208.5,9-C8907-C8907A-A0001A
C9635,699-30-70,GROUNDWATER WELL,,IN-USE,132581.66,568428.93,1-0699-A0030-A0070A
D0158,D0158,BORING,,DECOMMISSIONED-V,135011.04,566758.41,9-D0158-D0158A-A0001A
D0159,D0159,BORING,,DECOMMISSIONED-V,134999.99,566832.51,9-D0159-D0159A-A0001A
D0221,299-E25-246,GROUNDWATER WELL,,IN-USE,135644.48,575849.58,1-0299-E0025A-A0246A
D0615,D0615,PROPOSED SITE,,AWAITING DRILLING,134475.85,566891.37,9-D0615-D0615A-A0001A
C8612,C8612,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136927.28,568700.08,9-C8612-C8612A-A0001A
C9936,699-46-61,GROUNDWATER WELL,,IN-USE,137442.38,571431.17,1-0699-A0046-A0061A
C9942,C9942,BORING,,DECOMMISSIONED-V,136805.06,567008.27,9-C9942-C9942A-A0001A
C9969,299-W14-76,PROPOSED SITE,,AWAITING DRILLING,136227,566899.7,1-0299-W0014A-A0076A
C9971,299-W14-77,PROPOSED SITE,,AWAITING DRILLING,136347.15,566895.96,1-0299-W0014A-A0077A
D0340,D0340,BORING,,DECOMMISSIONED-V,136053.2568,575431.8303,9-D0340-D0340A-A0001A
C9396,C9396,PROPOSED SITE,,AWAITING DRILLING,136104.23,575362.66,9-C9396-C9396A-A0001A
C9994,299-W10-37,PROPOSED SITE,,AWAITING DRILLING,137089,566786,1-0299-W0010A-A0037A
C9997,299-W14-25,GROUNDWATER WELL,,IN-USE,135845.699,567169.051,1-0299-W0014A-A0025A
D0345,D0345,BORING,,DECOMMISSIONED-V,136035.41,575410.78,9-D0345-D0345A-A0001A
C9846,C9846,BORING,,DECOMMISSIONED-V,137403.15,573431.43,9-C9846-C9846A-A0001A
C9848,C9848,BORING,,DECOMMISSIONED-V,134508.49,567156.35,9-C9848-C9848A-A0001A
C8474,C8474,LYSIMETER HOST,,IN-USE,136931.09,568767.113,9-C8474-C8474A-A0001A
C8475,C8475,HOSTED LYSIMETER,C8457,IN-USE,136931.418,568763.602,9-C8475-C8475A-A0001A
C8484,C8484,HOSTED LYSIMETER,C8461,IN-USE,136938.747,568766.441,9-C8484-C8484A-A0001A
C8488,C8488,HOSTED LYSIMETER,C8465,IN-USE,136946.337,568769.801,9-C8488-C8488A-A0001A
C8493,C8493,HOSTED LYSIMETER,C8468,IN-USE,136941.01,568772.097,9-C8493-C8493A-A0001A
C8495,C8495,HOSTED LYSIMETER,C8468,IN-USE,136940.78,568772.28,9-C8495-C8495A-A0001A
C8496,C8496,HOSTED LYSIMETER,C8469,IN-USE,136939.146,568771.462,9-C8496-C8496A-A0001A
C8503,C8503,HOSTED LYSIMETER,C8473,IN-USE,136931.614,568768.358,9-C8503-C8503A-A0001A
C8511,C8511,LYSIMETER HOST,,IN-USE,136942.182,568772.017,9-C8511-C8511A-A0001A
C8526,C8526,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136948.31,568709.38,9-C8526-C8526A-A0001A
C8531,C8531,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136947.11,568708.82,9-C8531-C8531A-A0001A
C8537,C8537,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136945.69,568708.66,9-C8537-C8537A-A0001A
C9854,C9854,BORING,,DECOMMISSIONED-V,134413.15,566607.84,9-C9854-C9854A-A0001A
C9861,C9861,BORING,,DECOMMISSIONED-V,136463.38,566944.22,9-C9861-C9861A-A0001A
C8570,C8570,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136937.51,568703.85,9-C8570-C8570A-A0001A
C8581,C8581,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136934.84,568703.1,9-C8581-C8581A-A0001A
C8591,C8591,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136932.44,568702,9-C8591-C8591A-A0001A
C8593,C8593,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136932.04,568702.77,9-C8593-C8593A-A0001A
C8601,C8601,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136929.94,568700.83,9-C8601-C8601A-A0001A
C8605,C8605,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136928.9,568699.89,9-C8605-C8605A-A0001A
C9379,C9379,INSTRUMENT BORING,,DECOMMISSIONED-V,136047.57,575403.585,9-C9379-C9379A-A0001A
C9871,699-36-65,GROUNDWATER WELL,,IN-USE,134468.75,570034.24,1-0699-A0036-A0065A
C8763,C8763,INSTRUMENT BORING,,DECOMMISSIONED-V,136589.94,575178.6,9-C8763-C8763A-A0001A
C9482,299-E20-1,GROUNDWATER WELL,,IN-USE,135199.81,570503,1-0299-E0020A-A0001A
C9493,C9493,CANCELLED SITE,,DRILLING CANCELLED,136734,566675.4,9-C9493-C9493A-A0001A
C8798,C8798,INSTRUMENT BORING,,IN-USE,134296.3,572390.3,9-C8798-C8798A-A0001A
D0058,299-E26-82,GROUNDWATER WELL,,IN-USE,136438.61,576317.75,1-0299-E0026A-A0082A
C8761,C8761,BORING,,DECOMMISSIONED-V,134133.09,566827.001,9-C8761-C8761A-A0001A
C9417,699-30-57,GROUNDWATER WELL,,IN-USE,132770.78,572394.41,1-0699-A0030-A0057A
C9440,299-W13-2,MULTI-PORT HOST WELL,,IN-USE,135819.18,568832.59,1-0299-W0013A-A0002A
D0022,299-W10-204,GROUNDWATER WELL,,IN-USE,136901.49,566256.17,1-0299-W0010A-A0204A
D0024,299-W7-15,GROUNDWATER WELL,,IN-USE,137635.28,566772.11,1-0299-W0007A-A0015A
D0032,299-W18-263,PROPOSED SITE,,AWAITING DRILLING,135457.955,566088.783,1-0299-W0018A-A0263A
D0034,299-W27-3,GROUNDWATER WELL,,IN-USE,133756.88,566923.55,1-0299-W0027A-A0003A
C8718,299-W19-111,GROUNDWATER WELL,,IN-USE,135547.02,567313.04,1-0299-W0019A-A0111A
C7776,C7776,INSTRUMENT BORING,,IN-USE,136395.9,566731.8,9-C7776-C7776A-A0001A
C6934,C6934,BORING,,DECOMMISSIONED-V,136357.4,566774.5,9-C6934-C6934A-A0001A
C6944,C6944,BORING,,DECOMMISSIONED-V,136351.8,566774.692,9-C6944-C6944A-A0001A
C8393,C8393,INSTRUMENT BORING,,DECOMMISSIONED-V,134461.04,566854.46,9-C8393-C8393A-A0001A
C6922,C6922,VADOSE WELL,,DECOMMISSIONED-V,136363.823,566732.461,9-C6922-C6922A-A0001A
C6926,C6926,VADOSE WELL,,DECOMMISSIONED-V,136432.588,566747.559,9-C6926-C6926A-A0001A
C6929,C6929,INSTRUMENT BORING,,DECOMMISSIONED-V,136412.1,566804.28,9-C6929-C6929A-A0001A
C7742,C7742,BORING,,DECOMMISSIONED-V,134339.4,566871.5,9-C7742-C7742A-A0001A
C7743,C7743,INSTRUMENT BORING,,DECOMMISSIONED-V,134374.07,566869.5,9-C7743-C7743A-A0001A
C9504,C9504,CANCELLED SITE,,DRILLING CANCELLED,136803,566975,9-C9504-C9504A-A0001A
C9514,C9514,BORING,,DECOMMISSIONED-V,134412.24,566615.64,9-C9514-C9514A-A0001A
C9521,299-W7-14,GROUNDWATER WELL,,IN-USE,137639.37,566022.21,1-0299-W0007A-A0014A
C7679,C7679,INSTRUMENT BORING,,DECOMMISSIONED-V,136650.3,575249.3,9-C7679-C7679A-A0001A
C8286,299-W22-100,CANCELLED SITE,,DRILLING CANCELLED,134661,567616,1-0299-W0022A-A0100A
C6840,C6840,BORING,,CANDIDATE FOR DECOMMISSIONING,134693.09,566202.88,9-C6840-C6840A-A0001A
C6849,C6849,BORING,,DECOMMISSIONED-V,137581.13,573844.14,9-C6849-C6849A-A0001A
C6951,C6951,CANCELLED SITE,,DRILLING CANCELLED,136376.453,566825.089,9-C6951-C6951A-A0001A
C6962,C6962,BORING,,DECOMMISSIONED-V,136743.9,576779.66,9-C6962-C6962A-A0001A
C6965,C6965,BORING,,DECOMMISSIONED-V,136715.34,576846.43,9-C6965-C6965A-A0001A
C8057,C8057,BORING,,DECOMMISSIONED-V,134380.41,576544.81,9-C8057-C8057A-A0001A
C8062,C8062,BORING,,DECOMMISSIONED-V,134407.11,576482.33,9-C8062-C8062A-A0001A
C8067,699-46-68,GROUNDWATER WELL,,IN-USE,137600.88,569109.83,1-0699-A0046-A0068A
C8068,699-44-67,GROUNDWATER WELL,,IN-USE,136894.3,569338.04,1-0699-A0044-A0067A
C8069,699-42-67,GROUNDWATER WELL,,IN-USE,136199.83,569390.25,1-0699-A0042-A0067A
C6553,C6553,BORING,,DECOMMISSIONED-V,134265.01,566972.64,9-C6553-C6553A-A0001A
C6584,C6584,BORING,,DECOMMISSIONED-V,135524.82,575022.57,9-C6584-C6584A-A0001A
C6982,C6982,VADOSE WELL,,IN-USE,136494.19,574422.68,9-C6982-C6982A-A0001A
C7817,C7817,INSTRUMENT BORING,,DECOMMISSIONED-V,137461.525,573579.19,9-C7817-C7817A-A0001A
C6494,C6494,HOSTED LYSIMETER,C6493,CANDIDATE FOR DECOMMISSIONING,133281.907,566455.53,9-C6494-C6494A-A0001A
C6500,C6500,HOSTED LYSIMETER,C6499,CANDIDATE FOR DECOMMISSIONING,133279.116,566456.228,9-C6500-C6500A-A0001A
C6504,C6504,HOSTED LYSIMETER,C6503,CANDIDATE FOR DECOMMISSIONING,133277.978,566458,9-C6504-C6504A-A0001A
C6983,C6983,VADOSE WELL,,IN-USE,136491.58,574420.2,9-C6983-C6983A-A0001A
C6985,C6985,VADOSE WELL,,IN-USE,136488.47,574412.79,9-C6985-C6985A-A0001A
C6994,C6994,VADOSE WELL,,IN-USE,136505.16,574414.42,9-C6994-C6994A-A0001A
C7005,C7005,VADOSE WELL,,IN-USE,136496.22,574409.93,9-C7005-C7005A-A0001A
C7948,C7948,BORING,,DECOMMISSIONED-V,134705.6,566304.26,9-C7948-C7948A-A0001A
C7951,C7951,BORING,,DECOMMISSIONED-V,134646.38,566389.07,9-C7951-C7951A-A0001A
C7952,C7952,BORING,,DECOMMISSIONED-V,133577,566651,9-C7952-C7952A-A0001A
C7960,C7960,BORING,,DECOMMISSIONED-V,133577,566651,9-C7960-C7960A-A0001A
C7962,C7962,BORING,,DECOMMISSIONED-V,133577,566651,9-C7962-C7962A-A0001A
C6526,C6526,LYSIMETER HOST,,CANDIDATE FOR DECOMMISSIONING,133275.149,566468.029,9-C6526-C6526A-A0001A
C6529,C6529,HOSTED LYSIMETER,C6528,CANDIDATE FOR DECOMMISSIONING,133272.635,566466.868,9-C6529-C6529A-A0001A
C6536,C6536,LYSIMETER HOST,,CANDIDATE FOR DECOMMISSIONING,133271.196,566470.516,9-C6536-C6536A-A0001A
C6551,C6551,BORING,,DECOMMISSIONED-V,135494.7,575043.28,9-C6551-C6551A-A0001A
C7022,299-W11-90,GROUNDWATER WELL,,IN-USE,136519.66,567306.79,1-0299-W0011A-A0090A
C7024,299-W14-74,GROUNDWATER WELL,,IN-USE,136381.29,567781.48,1-0299-W0014A-A0074A
C7028,299-W12-3,GROUNDWATER WELL,,IN-USE,136998.09,568321.53,1-0299-W0012A-A0003A
C6949,C6949,CANCELLED SITE,,DRILLING CANCELLED,136412.221,566825.121,9-C6949-C6949A-A0001A
C7812,C7812,BORING,,DECOMMISSIONED-V,137444.59,573602.892,9-C7812-C7812A-A0001A
C7813,C7813,INSTRUMENT BORING,,DECOMMISSIONED-V,137456.989,573608.578,9-C7813-C7813A-A0001A
C7894,299-W19-108,CANCELLED SITE,,DRILLING CANCELLED,134690.01,567630.86,1-0299-W0019A-A0108A
C7898,C7898,CANCELLED SITE,,DRILLING CANCELLED,134251.91,567014.19,9-C7898-C7898A-A0001A
C8137,C8137,INSTRUMENT BORING,,DECOMMISSIONED-V,137528.8,573642.4,9-C8137-C8137A-A0001A
C6621,C6621,BORING,,DECOMMISSIONED-V,135537.18,575237.43,9-C6621-C6621A-A0001A
C7532,299-E13-110,INSTRUMENT BORING,,IN-USE,134366.68,573587.67,1-0299-E0013A-A0110A
C8148,C8148,BORING,,DECOMMISSIONED-V,133222.92,567705.76,9-C8148-C8148A-A0001A
C8150,C8150,BORING,,DECOMMISSIONED-V,133294.22,567696.91,9-C8150-C8150A-A0001A
C8155,C8155,BORING,,DECOMMISSIONED-V,133272.27,567732.85,9-C8155-C8155A-A0001A
C7169,C7169,BORING,,DECOMMISSIONED-V,134162.7,566789.34,9-C7169-C7169A-A0001A
C7172,C7172,BORING,,DECOMMISSIONED-V,134178.06,566747.48,9-C7172-C7172A-A0001A
C7179,C7179,BORING,,DECOMMISSIONED-V,134231.53,566745.13,9-C7179-C7179A-A0001A
C7540,299-E13-118,INSTRUMENT BORING,,IN-USE,134353.8,573600.62,1-0299-E0013A-A0118A
C7541,299-E13-119,VADOSE WELL,,IN-USE,134375.02,573594.47,1-0299-E0013A-A0119A
C6622,C6622,BORING,,DECOMMISSIONED-V,135533.5,575239.48,9-C6622-C6622A-A0001A
C6623,C6623,BORING,,DECOMMISSIONED-V,136422.34,566948.23,9-C6623-C6623A-A0001A
C6625,C6625,BORING,,DECOMMISSIONED-V,136521.6,566852.95,9-C6625-C6625A-A0001A
C7154,C7154,BORING,,DECOMMISSIONED-V,134235.96,566693,9-C7154-C7154A-A0001A
C7518,C7518,BORING,,DECOMMISSIONED-V,135428.98,574833.26,9-C7518-C7518A-A0001A
C7519,C7519,BORING,,DECOMMISSIONED-V,135427.98,574832.59,9-C7519-C7519A-A0001A
C7520,C7520,BORING,,DECOMMISSIONED-V,135429.42,574833.44,9-C7520-C7520A-A0001A
C8095,299-W22-90,GROUNDWATER WELL,,IN-USE,134483.24,566961.39,1-0299-W0022A-A0090A
C8099,C8099,INSTRUMENT BORING,,DECOMMISSIONED-V,136514.24,575116.69,9-C8099-C8099A-A0001A
C6606,C6606,BORING,,DECOMMISSIONED-V,136982.74,573886.01,9-C6606-C6606A-A0001A
C6612,C6612,BORING,,DECOMMISSIONED-V,136897.46,567472.08,9-C6612-C6612A-A0001A
C7058,C7058,BORING,,DECOMMISSIONED-V,134364.46,573589.44,9-C7058-C7058A-A0001A
C7466,C7466,VADOSE WELL,,DECOMMISSIONED-V,136559.2,575212,9-C7466-C7466A-A0001A
C8103,C8103,INSTRUMENT BORING,,DECOMMISSIONED-V,136522.43,575170.06,9-C8103-C8103A-A0001A
C8252,C8252,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135027.82,566574.03,9-C8252-C8252A-A0001A
C6762,C6762,SOIL TUBE,,DECOMMISSIONED-V,134441.08,573221.05,9-C6762-C6762A-A0001A
C6799,C6799,BORING,,DECOMMISSIONED-V,134410.8,573651.51,9-C6799-C6799A-A0001A
C6800,C6800,BORING,,DECOMMISSIONED-V,134401.76,573648.38,9-C6800-C6800A-A0001A
C7250,C7250,BORING,,DECOMMISSIONED-V,135632.152,566119.197,9-C7250-C7250A-A0001A
C7254,C7254,BORING,,DECOMMISSIONED-V,135712.575,566186.289,9-C7254-C7254A-A0001A
C7263,C7263,BORING,,DECOMMISSIONED-V,135712.803,566262.217,9-C7263-C7263A-A0001A
