,Unnamed: 0,row,col,x,y,row_col_id,s_mw_uumu,s_ext_uumu,s_mw_lucr,s_ext_lucr,s_cr_cs,s_tec_cs,s_ctet_cs,NORTHING,EASTING,FID,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,ctet_uumu_tdg_s,ctet_lucr_tdg_s,hcr_uumu_tdg_s,hcr_lucr_tdg_s,tec_uumu_tdg_s,tec_lucr_tdg_s
4485,4485,93,89,569750.0,133550.0,10930089,2,0,4,0,0,0,0,133550.0,569750.0,4485,1,1,1,3,0,0,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,4.0,8.0,2.0,8.0,5.0,8
4486,4486,93,90,569850.0,133550.0,10930090,2,0,4,0,0,0,0,133550.0,569850.0,4486,1,1,1,3,0,0,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,4.0,8.0,2.0,8.0,5.0,8
4487,4487,93,91,569950.0,133550.0,10930091,2,0,4,0,0,0,0,133550.0,569950.0,4487,1,1,1,3,0,0,4,0,1,1,3,1,1.0,0.0,0.0,0,0.0,0.0,4.0,8.0,3.0,8.0,4.0,8
4488,4488,93,92,570050.0,133550.0,10930092,2,0,4,0,0,0,0,133550.0,570050.0,4488,1,1,1,3,0,0,4,0,1,1,3,1,1.0,0.0,0.0,0,0.0,0.0,4.0,8.0,3.0,8.0,4.0,8
4489,4489,93,93,570150.0,133550.0,10930093,1,0,4,0,0,0,0,133550.0,570150.0,4489,1,1,1,3,0,0,4,0,1,1,3,1,1.75,0.0,0.0,0,0.0,0.0,3.0,8.0,2.75,8.0,3.0,8
4490,4490,93,94,570250.0,133550.0,10930094,1,0,4,0,0,0,0,133550.0,570250.0,4490,1,1,1,3,0,0,4,0,1,1,3,2,2.25,0.0,0.0,0,0.0,0.0,3.0,8.0,3.25,8.0,3.0,9
4491,4491,93,95,570350.0,133550.0,10930095,1,0,3,0,0,0,0,133550.0,570350.0,4491,1,1,1,3,0,0,4,0,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,3.0,7.0,3.5,7.0,3.0,8
4492,4492,93,96,570450.0,133550.0,10930096,1,0,3,0,0,0,0,133550.0,570450.0,4492,0,1,1,3,1,1,4,0,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,2.0,7.0,5.5,7.0,3.0,8
4493,4493,93,97,570550.0,133550.0,10930097,1,0,2,0,0,0,0,133550.0,570550.0,4493,0,1,1,3,2,1,4,0,1,1,3,2,2.25,0.0,0.0,0,0.0,0.0,2.0,6.0,6.25,6.0,3.0,7
4494,4494,93,98,570650.0,133550.0,10930098,1,0,2,0,0,0,0,133550.0,570650.0,4494,0,2,1,3,3,2,4,3,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,3.0,6.0,8.5,9.0,3.0,7
4495,4495,93,99,570750.0,133550.0,10930099,1,0,2,0,0,0,0,133550.0,570750.0,4495,0,2,1,3,4,2,4,3,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,3.0,6.0,9.5,9.0,3.0,7
4496,4496,93,100,570850.0,133550.0,10930100,1,0,1,0,0,0,0,133550.0,570850.0,4496,0,3,1,2,4,1,4,3,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,4.0,8.5,8.0,3.0,6
4497,4497,93,101,570950.0,133550.0,10930101,1,0,1,0,0,0,0,133550.0,570950.0,4497,0,3,2,2,4,1,4,3,0,1,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,5.0,8.5,8.0,2.0,6
4498,4498,93,102,571050.0,133550.0,10930102,1,0,1,0,0,0,0,133550.0,571050.0,4498,0,3,2,2,4,1,4,3,0,1,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,5.0,8.5,8.0,2.0,6
4499,4499,93,103,571150.0,133550.0,10930103,1,0,1,0,0,0,0,133550.0,571150.0,4499,0,3,3,2,4,1,4,3,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,6.0,8.5,8.0,3.0,6
4500,4500,93,104,571250.0,133550.0,10930104,1,0,2,0,0,0,0,133550.0,571250.0,4500,0,3,3,2,4,1,4,3,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,7.0,8.5,9.0,3.0,7
4501,4501,93,105,571350.0,133550.0,10930105,1,0,2,0,0,0,0,133550.0,571350.0,4501,0,3,3,2,4,1,4,3,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,7.0,8.5,9.0,3.0,7
4502,4502,93,106,571450.0,133550.0,10930106,1,0,2,0,0,0,0,133550.0,571450.0,4502,1,3,3,2,4,0,4,3,1,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,9.0,3.0,6
4503,4503,93,107,571550.0,133550.0,10930107,1,0,3,0,0,0,0,133550.0,571550.0,4503,1,3,3,2,4,0,4,3,1,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,8.0,7.5,10.0,3.0,7
4504,4504,93,108,571650.0,133550.0,10930108,1,0,3,0,0,0,0,133550.0,571650.0,4504,1,3,3,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,8.0,7.5,10.0,4.0,7
4505,4505,93,109,571750.0,133550.0,10930109,0,0,4,0,0,0,0,133550.0,571750.0,4505,2,3,3,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,9.0,6.5,11.0,3.0,8
4506,4506,93,110,571850.0,133550.0,10930110,0,0,4,0,0,0,0,133550.0,571850.0,4506,2,3,2,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,8.0,6.5,11.0,3.0,8
4507,4507,93,111,571950.0,133550.0,10930111,1,0,4,0,0,0,0,133550.0,571950.0,4507,2,3,2,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,6.0,8.0,7.5,11.0,4.0,8
4508,4508,93,112,572050.0,133550.0,10930112,1,0,4,0,0,0,0,133550.0,572050.0,4508,2,2,2,1,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,11.0,4.0,8
4509,4509,93,113,572150.0,133550.0,10930113,1,0,4,0,0,0,0,133550.0,572150.0,4509,2,2,2,1,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,11.0,4.0,8
4510,4510,94,32,564050.0,133450.0,10940032,4,0,4,0,0,0,0,133450.0,564050.0,4510,3,3,2,1,3,2,4,3,3,2,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,9.0,7
4511,4511,94,33,564150.0,133450.0,10940033,4,0,4,0,0,0,0,133450.0,564150.0,4511,3,3,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,10.0,7
4512,4512,94,34,564250.0,133450.0,10940034,4,0,4,0,0,0,0,133450.0,564250.0,4512,3,3,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,10.0,7
4513,4513,94,35,564350.0,133450.0,10940035,4,0,4,0,0,0,0,133450.0,564350.0,4513,3,3,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,10.0,7
4514,4514,94,36,564450.0,133450.0,10940036,4,0,4,0,0,0,0,133450.0,564450.0,4514,3,2,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,9.0,11.0,10.0,7
4515,4515,94,37,564550.0,133450.0,10940037,4,0,4,0,0,0,0,133450.0,564550.0,4515,3,2,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,9.0,11.0,10.0,7
4516,4516,94,38,564650.0,133450.0,10940038,4,0,4,0,0,0,0,133450.0,564650.0,4516,3,2,2,2,3,1,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,9.0,8.0,8.0,11.0,10.0,7
4517,4517,94,39,564750.0,133450.0,10940039,4,0,4,0,0,0,0,133450.0,564750.0,4517,3,3,2,2,3,1,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,8.0,8.0,11.0,10.0,7
4518,4518,94,40,564850.0,133450.0,10940040,4,0,4,0,0,0,0,133450.0,564850.0,4518,3,3,2,2,3,1,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,8.0,8.0,11.0,10.0,7
4519,4519,94,41,564950.0,133450.0,10940041,4,0,4,0,0,0,0,133450.0,564950.0,4519,3,3,3,2,3,1,4,3,3,3,1,1,0.0,0.0,0.0,0,0.0,0.0,10.0,9.0,8.0,11.0,10.0,6
4520,4520,94,42,565050.0,133450.0,10940042,4,0,4,0,0,0,0,133450.0,565050.0,4520,3,3,3,2,3,1,4,3,3,3,1,1,0.0,0.0,0.0,0,0.0,0.0,10.0,9.0,8.0,11.0,10.0,6
4521,4521,94,43,565150.0,133450.0,10940043,4,0,4,0,0,0,0,133450.0,565150.0,4521,3,2,3,2,3,1,4,3,3,3,1,0,0.0,0.0,0.0,0,0.0,0.0,9.0,9.0,8.0,11.0,10.0,5
4522,4522,94,44,565250.0,133450.0,10940044,4,0,4,0,0,0,0,133450.0,565250.0,4522,2,2,3,2,4,1,4,3,2,3,1,0,0.0,0.0,0.0,0,0.0,0.0,8.0,9.0,9.0,11.0,9.0,5
4523,4523,94,45,565350.0,133450.0,10940045,4,0,4,0,0,0,0,133450.0,565350.0,4523,2,2,3,2,4,1,4,3,1,2,1,0,0.0,0.0,0.0,0,0.0,0.0,8.0,9.0,9.0,11.0,7.0,5
4524,4524,94,46,565450.0,133450.0,10940046,4,0,4,0,0,0,0,133450.0,565450.0,4524,2,2,3,2,4,1,4,3,1,1,1,0,0.0,0.0,0.0,0,0.0,0.0,8.0,9.0,9.0,11.0,6.0,5
4525,4525,94,47,565550.0,133450.0,10940047,4,0,4,0,0,0,0,133450.0,565550.0,4525,1,1,3,2,4,1,4,3,1,1,1,0,0.0,0.0,0.0,0,0.0,0.0,6.0,9.0,9.0,11.0,6.0,5
4526,4526,94,48,565650.0,133450.0,10940048,3,0,4,0,0,0,0,133450.0,565650.0,4526,1,1,3,2,4,1,4,3,1,2,1,1,0.0,0.0,0.0,0,0.0,0.0,5.0,9.0,8.0,11.0,6.0,6
4527,4527,94,49,565750.0,133450.0,10940049,3,0,4,0,0,0,0,133450.0,565750.0,4527,1,1,2,3,4,1,4,3,3,4,1,1,0.0,0.0,0.0,0,0.0,0.0,5.0,9.0,8.0,11.0,10.0,6
4528,4528,94,50,565850.0,133450.0,10940050,2,0,4,0,0,0,0,133450.0,565850.0,4528,0,1,1,3,4,1,4,3,3,4,1,1,0.0,0.0,0.0,0,0.0,0.0,3.0,8.0,7.0,11.0,9.0,6
4529,4529,94,51,565950.0,133450.0,10940051,2,0,4,0,0,0,0,133450.0,565950.0,4529,0,2,1,3,4,1,0,3,4,4,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,8.0,7.0,7.0,10.0,6
4530,4530,94,52,566050.0,133450.0,10940052,1,0,4,0,0,0,0,133450.0,566050.0,4530,0,3,1,3,4,1,0,3,4,4,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,8.0,6.0,7.0,9.0,6
4531,4531,94,53,566150.0,133450.0,10940053,1,0,3,0,0,0,0,133450.0,566150.0,4531,0,3,1,3,4,1,0,4,4,4,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,7.0,6.0,7.0,9.0,5
4532,4532,94,54,566250.0,133450.0,10940054,1,0,3,0,0,0,0,133450.0,566250.0,4532,0,4,1,3,4,2,0,4,4,4,1,1,0.0,0.0,0.0,0,0.0,0.0,5.0,7.0,7.0,7.0,9.0,5
4533,4533,94,55,566350.0,133450.0,10940055,0,0,3,0,0,0,0,133450.0,566350.0,4533,0,4,0,3,4,2,0,4,3,4,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,6.0,6.0,7.0,7.0,5
4534,4534,94,56,566450.0,133450.0,10940056,0,0,2,0,0,0,0,133450.0,566450.0,4534,0,4,0,3,4,4,0,4,3,4,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,5.0,8.0,6.0,7.0,4
4535,4535,94,57,566550.0,133450.0,10940057,0,0,2,0,0,0,0,133450.0,566550.0,4535,0,4,0,4,3,4,0,4,1,4,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,6.0,7.0,6.0,5.0,4
4536,4536,94,58,566650.0,133450.0,10940058,0,0,1,0,0,0,0,133450.0,566650.0,4536,0,4,0,4,0,1,0,0,0,4,1,1,0.0,0.0,0.0,0,0.0,0.0,4.0,5.0,1.0,1.0,4.0,3
4537,4537,94,59,566750.0,133450.0,10940059,0,0,1,0,0,0,0,133450.0,566750.0,4537,0,4,0,4,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,3
4538,4538,94,60,566850.0,133450.0,10940060,0,0,1,0,0,0,0,133450.0,566850.0,4538,0,4,0,4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,4
4539,4539,94,61,566950.0,133450.0,10940061,1,0,1,0,0,0,0,133450.0,566950.0,4539,0,3,0,4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0,1.75,0.0,5.75,5.0,1.0,1.0,1.0,4
4540,4540,94,62,567050.0,133450.0,10940062,1,0,1,0,0,0,0,133450.0,567050.0,4540,0,2,0,4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0,1.75,0.0,4.75,5.0,1.0,1.0,1.0,4
4541,4541,94,63,567150.0,133450.0,10940063,1,0,1,0,0,0,0,133450.0,567150.0,4541,0,2,0,4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0,2.25,0.0,5.25,5.0,1.0,1.0,1.0,4
4542,4542,94,64,567250.0,133450.0,10940064,1,0,2,0,0,0,0,133450.0,567250.0,4542,1,2,0,4,0,0,0,3,0,0,2,1,0.0,0.0,0.0,0,2.25,0.0,6.25,6.0,1.0,5.0,1.0,5
4543,4543,94,65,567350.0,133450.0,10940065,0,0,2,0,0,0,0,133450.0,567350.0,4543,1,2,0,3,0,0,0,4,0,0,2,1,0.0,0.0,0.0,0,2.25,0.0,5.25,5.0,0.0,6.0,0.0,5
4544,4544,94,66,567450.0,133450.0,10940066,0,0,2,0,0,0,0,133450.0,567450.0,4544,1,3,0,3,0,0,0,4,0,0,3,1,0.0,0.0,0.0,0,2.25,0.0,6.25,5.0,0.0,6.0,0.0,6
4545,4545,94,67,567550.0,133450.0,10940067,0,0,3,0,0,0,0,133450.0,567550.0,4545,2,3,0,3,0,0,0,4,0,0,3,1,0.0,0.0,0.0,0,2.25,0.0,7.25,6.0,0.0,7.0,0.0,7
4546,4546,94,68,567650.0,133450.0,10940068,1,0,3,0,0,0,0,133450.0,567650.0,4546,2,3,1,3,0,0,0,4,0,0,3,1,0.0,0.0,0.0,0,2.25,0.0,8.25,7.0,1.0,7.0,1.0,7
4547,4547,94,69,567750.0,133450.0,10940069,1,0,4,0,0,0,0,133450.0,567750.0,4547,2,4,1,3,0,0,0,3,0,0,3,2,0.0,0.0,0.0,0,2.25,0.0,9.25,8.0,1.0,7.0,1.0,9
4548,4548,94,70,567850.0,133450.0,10940070,0,0,4,0,0,0,0,133450.0,567850.0,4548,2,4,1,3,0,0,0,3,0,0,3,2,0.0,0.0,0.0,0,2.25,0.0,8.25,8.0,0.0,7.0,0.0,9
4549,4549,94,71,567950.0,133450.0,10940071,0,0,4,0,0,0,0,133450.0,567950.0,4549,2,4,1,3,0,0,4,3,0,0,3,2,0.0,0.0,0.0,0,2.25,0.0,8.25,8.0,0.0,11.0,0.0,9
4550,4550,94,72,568050.0,133450.0,10940072,0,0,4,0,0,0,0,133450.0,568050.0,4550,3,4,1,2,0,1,4,3,0,1,3,2,0.0,0.0,0.0,0,2.25,0.0,9.25,7.0,1.0,11.0,1.0,9
4551,4551,94,73,568150.0,133450.0,10940073,1,0,4,0,0,0,0,133450.0,568150.0,4551,3,4,2,2,0,1,4,3,3,1,3,2,0.0,0.0,0.0,0,1.25,0.0,9.25,8.0,2.0,11.0,5.0,9
4552,4552,94,74,568250.0,133450.0,10940074,1,0,4,0,0,0,0,133450.0,568250.0,4552,3,4,2,1,0,1,4,3,3,2,3,2,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,2.0,11.0,6.0,9
4553,4553,94,75,568350.0,133450.0,10940075,1,0,4,0,0,0,0,133450.0,568350.0,4553,3,4,2,1,0,1,4,3,3,2,3,1,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,2.0,11.0,6.0,8
4554,4554,94,76,568450.0,133450.0,10940076,1,0,4,0,0,0,0,133450.0,568450.0,4554,3,4,2,1,0,1,4,3,3,1,3,1,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,2.0,11.0,5.0,8
4555,4555,94,77,568550.0,133450.0,10940077,1,0,4,0,0,0,0,133450.0,568550.0,4555,3,3,2,1,0,0,4,3,1,1,3,1,0.0,0.0,0.0,0,0.0,0.0,7.0,7.0,1.0,11.0,3.0,8
4556,4556,94,78,568650.0,133450.0,10940078,1,0,4,0,0,0,0,133450.0,568650.0,4556,3,3,2,1,0,0,4,3,1,1,3,1,0.0,0.0,0.0,0,0.0,0.0,7.0,7.0,1.0,11.0,3.0,8
4557,4557,94,79,568750.0,133450.0,10940079,1,0,4,0,0,0,0,133450.0,568750.0,4557,3,3,2,1,0,0,4,3,0,1,3,1,0.0,0.0,0.0,0,0.0,0.0,7.0,7.0,1.0,11.0,2.0,8
4558,4558,94,80,568850.0,133450.0,10940080,2,0,4,0,0,0,0,133450.0,568850.0,4558,3,3,2,1,0,0,4,3,0,0,3,1,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,2.0,11.0,2.0,8
4559,4559,94,81,568950.0,133450.0,10940081,2,0,4,0,0,0,0,133450.0,568950.0,4559,3,3,2,1,0,0,4,3,0,0,3,1,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,2.0,11.0,2.0,8
4560,4560,94,82,569050.0,133450.0,10940082,3,0,4,0,0,0,0,133450.0,569050.0,4560,3,3,1,2,0,0,4,3,0,0,3,1,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,3.0,11.0,3.0,8
4561,4561,94,83,569150.0,133450.0,10940083,2,0,4,0,0,0,0,133450.0,569150.0,4561,3,3,1,2,0,0,4,3,1,0,3,1,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,2.0,11.0,3.0,8
4562,4562,94,84,569250.0,133450.0,10940084,2,0,4,0,0,0,0,133450.0,569250.0,4562,3,3,1,2,0,2,4,3,1,0,3,1,0.0,0.0,0.0,0,0.0,0.0,8.0,7.0,4.0,11.0,3.0,8
4563,4563,94,85,569350.0,133450.0,10940085,2,0,4,0,0,0,0,133450.0,569350.0,4563,2,3,1,3,0,1,4,0,1,1,3,1,0.0,0.0,0.0,0,0.0,0.0,7.0,8.0,3.0,8.0,4.0,8
4564,4564,94,86,569450.0,133450.0,10940086,1,0,4,0,0,0,0,133450.0,569450.0,4564,2,2,1,3,0,1,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,5.0,8.0,2.0,8.0,4.0,8
4565,4565,94,87,569550.0,133450.0,10940087,1,0,4,0,0,0,0,133450.0,569550.0,4565,2,2,1,3,0,0,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,5.0,8.0,1.0,8.0,4.0,8
4566,4566,94,88,569650.0,133450.0,10940088,1,0,3,0,0,0,0,133450.0,569650.0,4566,1,1,1,3,0,0,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,3.0,7.0,1.0,7.0,4.0,7
4567,4567,94,89,569750.0,133450.0,10940089,1,0,3,0,0,0,0,133450.0,569750.0,4567,1,1,1,3,0,0,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,3.0,7.0,1.0,7.0,4.0,7
4568,4568,94,90,569850.0,133450.0,10940090,2,0,3,0,0,0,0,133450.0,569850.0,4568,1,1,1,3,0,0,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,4.0,7.0,2.0,7.0,5.0,7
4569,4569,94,91,569950.0,133450.0,10940091,2,0,3,0,0,0,0,133450.0,569950.0,4569,1,1,1,3,0,0,4,0,2,1,3,1,0.0,0.0,0.0,0,0.0,0.0,4.0,7.0,2.0,7.0,5.0,7
4570,4570,94,92,570050.0,133450.0,10940092,2,0,3,0,0,0,0,133450.0,570050.0,4570,1,1,1,3,0,0,4,0,2,1,3,2,1.0,0.0,0.0,0,0.0,0.0,4.0,7.0,3.0,7.0,5.0,8
4571,4571,94,93,570150.0,133450.0,10940093,1,0,3,0,0,0,0,133450.0,570150.0,4571,1,1,1,3,0,0,4,0,2,1,3,2,1.75,0.0,0.0,0,0.0,0.0,3.0,7.0,2.75,7.0,4.0,8
4572,4572,94,94,570250.0,133450.0,10940094,1,0,3,0,0,0,0,133450.0,570250.0,4572,1,1,1,3,0,0,4,0,1,1,3,2,2.25,0.0,0.0,0,0.0,0.0,3.0,7.0,3.25,7.0,3.0,8
4573,4573,94,95,570350.0,133450.0,10940095,0,0,3,0,0,0,0,133450.0,570350.0,4573,1,1,1,3,0,1,4,0,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,2.0,7.0,3.5,7.0,2.0,8
4574,4574,94,96,570450.0,133450.0,10940096,0,0,3,0,0,0,0,133450.0,570450.0,4574,1,1,1,3,1,1,4,0,1,1,3,2,2.5,0.0,0.0,0,0.0,0.0,2.0,7.0,4.5,7.0,2.0,8
4575,4575,94,97,570550.0,133450.0,10940097,0,0,2,0,0,0,0,133450.0,570550.0,4575,0,1,1,3,3,2,4,0,1,1,3,2,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,5.0,6.0,2.0,7
4576,4576,94,98,570650.0,133450.0,10940098,1,0,2,0,0,0,0,133450.0,570650.0,4576,0,2,1,3,4,2,4,0,1,1,3,2,1.0,0.0,0.0,0,0.0,0.0,3.0,6.0,8.0,6.0,3.0,7
4577,4577,94,99,570750.0,133450.0,10940099,1,0,1,0,0,0,0,133450.0,570750.0,4577,0,2,1,3,4,1,4,3,1,2,3,2,1.0,0.0,0.0,0,0.0,0.0,3.0,5.0,7.0,8.0,4.0,6
4578,4578,94,100,570850.0,133450.0,10940100,1,0,1,0,0,0,0,133450.0,570850.0,4578,0,3,1,3,4,1,4,3,0,2,3,2,1.75,0.0,0.0,0,0.0,0.0,4.0,5.0,7.75,8.0,3.0,6
4579,4579,94,101,570950.0,133450.0,10940101,1,0,1,0,0,0,0,133450.0,570950.0,4579,0,3,1,2,4,1,4,3,0,2,3,2,1.75,0.0,0.0,0,0.0,0.0,4.0,4.0,7.75,8.0,3.0,6
4580,4580,94,102,571050.0,133450.0,10940102,1,0,1,0,0,0,0,133450.0,571050.0,4580,0,3,2,2,4,0,4,3,0,2,3,2,2.25,0.0,0.0,0,0.0,0.0,4.0,5.0,7.25,8.0,3.0,6
4581,4581,94,103,571150.0,133450.0,10940103,1,0,1,0,0,0,0,133450.0,571150.0,4581,0,3,2,2,4,0,4,3,0,2,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,5.0,7.5,8.0,3.0,6
4582,4582,94,104,571250.0,133450.0,10940104,1,0,1,0,0,0,0,133450.0,571250.0,4582,0,3,3,2,4,0,4,3,1,2,3,2,2.5,0.0,0.0,0,0.0,0.0,4.0,6.0,7.5,8.0,4.0,6
4583,4583,94,105,571350.0,133450.0,10940105,1,0,2,0,0,0,0,133450.0,571350.0,4583,1,3,3,2,4,0,4,3,1,2,3,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,9.0,4.0,7
4584,4584,94,106,571450.0,133450.0,10940106,1,0,2,0,0,0,0,133450.0,571450.0,4584,1,3,3,2,4,0,4,3,1,2,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,9.0,4.0,6
4585,4585,94,107,571550.0,133450.0,10940107,1,0,2,0,0,0,0,133450.0,571550.0,4585,1,3,3,2,4,0,4,3,1,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,9.0,3.0,6
4586,4586,94,108,571650.0,133450.0,10940108,0,0,3,0,0,0,0,133450.0,571650.0,4586,2,3,3,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,8.0,6.5,10.0,3.0,7
4587,4587,94,109,571750.0,133450.0,10940109,0,0,3,0,0,0,0,133450.0,571750.0,4587,2,3,3,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,8.0,6.5,10.0,3.0,7
4588,4588,94,110,571850.0,133450.0,10940110,0,0,4,0,0,0,0,133450.0,571850.0,4588,2,3,3,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,9.0,6.5,11.0,3.0,8
4589,4589,94,111,571950.0,133450.0,10940111,0,0,4,0,0,0,0,133450.0,571950.0,4589,2,2,2,2,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,4.0,8.0,6.5,11.0,3.0,8
4590,4590,94,112,572050.0,133450.0,10940112,1,0,4,0,0,0,0,133450.0,572050.0,4590,2,2,2,1,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,11.0,4.0,8
4591,4591,94,113,572150.0,133450.0,10940113,1,0,4,0,0,0,0,133450.0,572150.0,4591,2,2,2,1,4,0,4,3,2,1,2,2,2.5,0.0,0.0,0,0.0,0.0,5.0,7.0,7.5,11.0,4.0,8
4592,4592,95,32,564050.0,133350.0,10950032,4,0,4,0,0,0,0,133350.0,564050.0,4592,3,3,2,1,3,2,4,3,3,2,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,9.0,7
4593,4593,95,33,564150.0,133350.0,10950033,4,0,4,0,0,0,0,133350.0,564150.0,4593,3,3,2,1,3,2,4,3,3,2,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,9.0,7
4594,4594,95,34,564250.0,133350.0,10950034,4,0,4,0,0,0,0,133350.0,564250.0,4594,3,3,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,10.0,7
4595,4595,95,35,564350.0,133350.0,10950035,4,0,4,0,0,0,0,133350.0,564350.0,4595,3,3,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,10.0,7
4596,4596,95,36,564450.0,133350.0,10950036,4,0,4,0,0,0,0,133350.0,564450.0,4596,3,3,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,10.0,7.0,9.0,11.0,10.0,7
4597,4597,95,37,564550.0,133350.0,10950037,4,0,4,0,0,0,0,133350.0,564550.0,4597,3,2,2,1,3,2,4,3,3,3,2,1,0.0,0.0,0.0,0,0.0,0.0,9.0,7.0,9.0,11.0,10.0,7
