FID,Shape,row,col,Easting,Northing,MW_nearest,MW_Distance_m,Smw_fscore,EW_Nearest,EW_Distance_m,Sew_fscore,cr_nearest_di_m,cr_dist_cl_m,cr_comb_dist_m,cr_poly_count,cr_raw_score,cr_Spcs_fscore,tec99_nearest_di_m,tec99_dist_cl_m,tec99_comb_dist_m,tec99_poly_count,tec99_raw_score,tec99_Spcs_fscore,ctet_nearest_di_m,ctet_dist_cl_m,ctet_comb_dist_m,ctet_poly_count,ctet_raw_score,ctet_Spcs_fscore,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_uu_mu_mik_cv,ctet_uu_mu_mik_cov,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,ctet_lu_cr_mik_cv,ctet_lu_cr_mik_cov,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_uu_mu_mik_cv,hexcr_uu_mu_mik_cov,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,hexcr_lu_cr_mik_cv,hexcr_lu_cr_mik_cov,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_uu_mu_mik_cv,tc99_uu_mu_mik_cov,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,tc99_lu_cr_mik_cv,tc99_lu_cr_mik_cov,hexcr_uumu_max_conc_2015_2022,hexcr_lucr_max_conc_2015_2022,hexcr_uumu_max_conc_2022_2027,hexcr_lucr_max_conc_2022_2027,hexcr_uumu_max_conc_2027_2032,hexcr_lucr_max_conc_2027_2032,hexcr_uumu_max_conc_2032_2037,hexcr_lucr_max_conc_2032_2037,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_max_conc_2015_2022,tc99_lucr_max_conc_2015_2022,tc99_uumu_max_conc_2022_2027,tc99_lucr_max_conc_2022_2027,tc99_uumu_max_conc_2027_2032,tc99_lucr_max_conc_2027_2032,tc99_uumu_max_conc_2032_2037,tc99_lucr_max_conc_2032_2037,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_max_conc_2015_2022,ctet_lucr_max_conc_2015_2022,ctet_uumu_max_conc_2022_2027,ctet_lucr_max_conc_2022_2027,ctet_uumu_max_conc_2027_2032,ctet_lucr_max_conc_2027_2032,ctet_uumu_max_conc_2032_2037,ctet_lucr_max_conc_2032_2037,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score
4087,Point,88,101,570950,134050,699-36-63B,320.836994,1,299-W19-114,3196.677662,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,943.5006181,2.66177918,2,1,19517.58393,1.988390872,0,0,394.9013845,0.646281335,4,3,1108.239775,0.771184911,1,0,403988.0278,2.770943564,3,2,10837.00058,0.813810123,56.845335723873376,-5.712170886576145e-05,47.139597638097904,-0.0020620218911795,36.43229557087086,-0.0021300896377327,26.087820050210656,-0.0016780034692047,1.0,0.0,0.8279558157272946,2.5640096904827768e-11,8.260703306234463,3.040679638111756e-10,19.936441196007795,1.5159025808528195e-09,20.91696874155694,1.0405168447584321e-08,0.0,0.0,0.007507420399080484,4.438224027942576e-25,0.15020144788545656,-4.742794839354415e-16,0.27510096064887213,1.1904348107555938e-12,0.28374450863993983,2.6809774345198074e-11,0.0,0.0
4088,Point,88,102,571050,134050,699-36-63B,407.713597,2,299-W19-114,3292.16799,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,956.1910955,2.695310114,2,1,19515.26938,1.991648367,0,1,454.6023257,0.674764664,4,3,1108.239775,0.771184911,1,1,393759.8774,2.783301489,3,2,10614.48466,0.814973868,68.08556086383996,-0.0001199142571515,54.08330002910995,-0.0055243496025189,39.47718876349056,-0.0071427755846747,26.745542019857435,-0.0078728638510847,1.75,0.0,1.8372661554204888,2.926044683437514e-15,11.086998786205134,-6.472783253559249e-11,20.61240267649423,-1.2730468590311047e-09,21.017169964799976,-7.3384260650470095e-09,0.0,0.0,0.006897446258099078,1.344519893686918e-33,0.1400908625750681,-7.336337064502227e-15,0.25059366043030507,-1.7444301399938806e-12,0.2549177498412901,-1.9977483731986134e-11,0.0,0.0
4089,Point,88,103,571150,134050,699-34-61,343.678445,1,299-W19-114,3387.918546,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,974.9982574,2.730982457,2,2,19512.30078,1.994514916,0,1,498.5407532,0.691717155,4,3,1108.239775,0.771184911,1,1,387086.9067,2.796230422,3,2,10396.31598,0.815416194,75.24226238525551,-8.616796400148194e-05,58.10851565453295,-0.005655121623285,40.21295557769273,-0.0084375518393097,25.94722573889905,-0.0105386682221037,1.75,0.0,2.3227123270079613,4.496044716653989e-15,12.49023732461716,-5.7046449169964476e-11,20.58864702125536,-1.7066889991263454e-09,20.797741006376064,-1.3300364362025541e-08,0.0,0.0,0.005116517728016916,2.3191368623428677e-33,0.12754020001110772,-4.801259791178777e-15,0.2335061831244456,-1.9260210563923747e-12,0.23667964220081802,-3.4232117437397645e-11,0.0,0.0
4090,Point,88,104,571250,134050,699-34-61,280.966677,1,299-W19-114,3483.907874,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1006.390758,2.760073119,2,2,19514.74903,1.99574256,0,1,547.2302368,0.709083262,4,3,1108.239775,0.771184911,1,1,385488.5117,2.809781865,3,2,10186.3069,0.815621194,76.78647574396902,-2.166937102249492e-07,61.08198424323955,-0.0009983933306318,41.427597320618375,-0.0023924237509255,25.937090029176044,-0.0041107355186631,1.75,0.0,1.988165481315544,9.008977538557522e-15,12.180237255036928,-7.239634961811265e-13,20.416231468228485,-2.4254809897620033e-10,20.570156637563827,-5.505843666771713e-09,0.0,0.0,0.002521445108447989,9.54258540383648e-19,0.10797713573526814,-1.7155095414353172e-16,0.2219748328338933,-3.225997098345608e-13,0.22614396003561812,-1.7288778323606854e-11,0.0,0.0
4091,Point,88,105,571350,134050,699-34-61,244.478371,1,299-W19-114,3580.116769,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1060.617996,2.767425268,2,2,19521.27659,1.995636451,0,1,643.7490573,0.742641593,4,3,1108.239775,0.771184911,1,1,389952.4713,2.825336106,3,2,9986.445015,0.815612484,76.31183319913411,-3.3615162745162367e-10,63.56579188693753,-0.0001071853903742,43.239249142478336,-0.000423817433845,28.350963921603995,-0.0010343176731549,1.75,0.0,1.4137253263790113,8.379620816622537e-12,10.285250837412054,1.1411415655557762e-10,19.993352162784525,1.1528465911455584e-10,20.312819209000835,-1.820657296760438e-09,0.0,0.0,0.0009552926850078301,5.684511751495034e-35,0.0816124394466372,-5.2350257633391454e-17,0.21005162822647525,-1.439220041006854e-13,0.2207641870331515,-1.1784402888022984e-11,0.0,0.0
4092,Point,88,106,571450,134050,699-34-61,246.164729,1,299-W19-114,3676.527992,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1398.605731,2.922031577,2,2,19526.24387,1.995431083,1,2,826.3677937,0.792929726,4,3,1108.239775,0.771184911,1,1,401043.762,2.845443968,3,2,9798.6982,0.815420564,72.23636030146905,1.0012889469687116e-10,65.71261037213627,-8.22214418633876e-06,49.00562219040013,-5.424814583210065e-05,31.95285055732389,-0.000189846738806,2.25,0.0,0.9298223903780396,4.2648135653843793e-13,7.642181196810478,-7.573677060935843e-13,18.515174909837413,-5.2056659692376975e-11,19.62806878405096,-1.484313654796553e-09,0.0,0.0,0.00032788702952408507,-3.956018348313653e-42,0.053976105608945266,-2.4921024054137618e-16,0.18779224364433036,-2.936639392583602e-13,0.21387017215960513,-1.103186507777879e-11,0.0,0.0
4093,Point,88,107,571550,134050,699-34-61,285.349739,1,299-W19-114,3773.126035,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,4,1803.752043,2.990900592,2,1,19529.92298,1.992173362,2,2,1074.01092,0.833968518,4,3,1108.239775,0.771184911,1,1,418499.78,2.871620979,3,2,9625.004281,0.815081997,74.1970177746449,5.869186932109387e-09,66.95733616189166,-4.688962699891914e-07,57.0001208099921,-5.35811409017503e-06,39.6834622973542,-2.705400277999423e-05,2.25,0.0,0.5407649072856486,6.458808500124635e-14,5.213296740758939,-3.871741546236839e-12,15.803258025808317,-1.693374049698773e-10,18.34476427206202,-1.025254481210874e-09,0.0,0.0,0.00010115441489379766,1.7998770244789252e-34,0.03186197316449661,-1.5629978187664136e-16,0.1534618591491557,-2.649088186945257e-13,0.2042706930231389,-6.108852983686209e-12,0.0,0.0
4094,Point,88,108,571650,134050,699-34-61,349.645354,1,299-W19-114,3869.896908,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,3,2198.48481,2.978066282,2,1,19532.16016,1.989954781,3,3,1318.020423,0.845155303,4,3,1108.239775,0.771184911,1,1,441074.1976,2.901746468,3,2,9467.26,0.814638272,75.68657757798952,4.809033412386953e-08,66.9455721714093,4.6263558244378244e-08,62.81644895344455,-2.950674806265676e-07,48.54561000123499,-2.897472660306699e-06,2.5,0.0,0.2748218049558709,2.315098219347003e-13,3.334304275159759,-1.2406815937150785e-13,12.430219908863725,-5.539044141688406e-11,16.742754401510183,-3.570634431169114e-10,0.0,0.0,2.7801502986900798e-05,-1.9296391467874516e-36,0.016993456090091254,-3.292018192730325e-17,0.11403141756375056,-1.1310164969836784e-13,0.19023279986650676,-3.5050294647590526e-12,0.0,0.0
4095,Point,88,109,571750,134050,699-34-61,427.877639,2,299-W19-114,3966.827962,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,3,2542.228664,2.911484836,2,1,19532.97581,1.988911572,3,3,1505.860011,0.838792813,4,3,1108.239775,0.771184911,2,1,467661.7048,2.931078887,3,2,9327.309222,0.814134308,76.9073190988667,5.905299936483168e-09,69.37350651157593,7.95747300712286e-09,67.77901548834191,-2.3985197931235955e-09,57.688731530189045,-2.18994408405083e-07,2.5,0.0,0.117812335980197,4.263368809691741e-13,1.961430755828401,1.1837415916405936e-11,8.819574447623848,1.5030973280105036e-10,14.417640054015768,1.466383923133518e-09,0.0,0.0,6.5627589808400084e-06,-3.7045175297460918e-34,0.008008842332428255,-8.82266148399672e-18,0.07535580100060753,-5.151965302498298e-14,0.16287118907239062,-2.5115512778200676e-12,0.0,0.0
4096,Point,88,110,571850,134050,699-34-61,513.718477,2,299-W19-114,4063.907735,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,3,2813.272194,2.821786678,2,1,19532.29707,1.98849723,4,2,1633.006597,0.82555167,4,3,1108.239775,0.771184911,2,1,495853.5458,2.95869064,2,2,9206.930424,0.813616621,77.095678076872,-8.813495492815446e-11,75.56513653875447,-1.0821110868811489e-07,71.38484335353344,-1.613514422076819e-07,63.86235080868625,-2.03672133747459e-07,2.5,0.0,0.0429934218567066,2.775122879752244e-12,1.0729559029880191,5.025980162336994e-10,5.734655336822664,4.315022603708239e-09,11.601691723531172,2.0107070314271923e-08,0.0,0.0,1.3535526717612808e-06,4.123914405991781e-18,0.0033723493519352437,1.4957471586968333e-13,0.04492426970679723,6.912473707219355e-12,0.12832021316940057,6.788079969979174e-11,0.0,0.0
4097,Point,88,111,571950,134050,699-34-61,603.932177,3,299-W19-114,4161.125818,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,3,3010.945321,2.737809479,2,1,19528.34367,1.987963318,4,2,1716.145321,0.812397252,4,3,1108.239775,0.771184911,2,1,523367.0121,2.984892974,2,2,9107.823495,0.813131176,75.06362037466268,-9.491197720939071e-11,75.11000874960216,-1.3036472935061678e-07,73.33743974366551,-1.597504978282024e-07,62.23864008123288,-1.4602273074580876e-07,2.5,0.0,0.0151114617619527,2.5690223483715027e-11,0.6375249781013224,2.040547912932653e-09,3.953671011738211,1.2586666312257224e-08,9.629480046856612,4.677951413980005e-08,0.0,0.0,2.7715984043096235e-07,6.085160549972407e-17,0.0014374204397333298,8.777363798318799e-13,0.027490773600239254,2.1905799080679888e-11,0.1008057145680865,1.576813081693476e-10,0.0,0.0
4098,Point,88,112,572050,134050,699-32-59,696.092026,3,299-W19-114,4258.47274,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,3,3164.304678,2.673141704,2,1,19520.50501,1.987289785,4,2,1765.108515,0.801579112,4,3,1108.239775,0.771184911,2,1,548171.0245,3.010812002,2,2,9031.595855,0.812720979,67.00819082434471,-1.0487032456159135e-10,75.95637579287929,-2.9294251872023455e-07,75.9742839446389,-6.086350146240344e-07,68.92498452281468,-9.808963500260527e-07,2.5,0.0,0.0022445245958918,1.1474659898084578e-11,0.2280418749995046,1.082649919932577e-09,1.7783592992707753,6.5495775977388225e-09,5.906708741013183,2.2538097122774568e-08,0.0,0.0,2.5613649158702096e-08,1.4241750754242595e-17,0.00030601912563663796,3.690411685755668e-13,0.009928728972207026,7.628883751495842e-12,0.05449602123691414,4.03276274246287e-11,0.0,0.0
4099,Point,88,113,572150,134050,699-32-59,737.921479,3,299-W14-22,4348.181751,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,3,3287.131699,2.63496239,2,1,19508.6935,1.98647547,4,2,1792.019359,0.7940152,4,3,1108.239775,0.771184911,2,1,568482.2431,3.038285932,2,2,8979.747924,0.812423513,68.67584784451999,-6.35917983683799e-11,81.50744187753737,-2.705665127351767e-07,82.16332601188562,-5.507488991025968e-07,77.55578515630455,-8.813858589823923e-07,2.5,0.0,0.0001486225024729,4.26789328002229e-12,0.0431730580184159,6.626269128634581e-10,0.4587131506810736,4.6316234105786305e-09,2.236498759378327,1.706553355417189e-08,0.0,0.0,1.210935121998124e-09,2.914589289177709e-18,3.1221764893302964e-05,1.6866825717309399e-13,0.0018630636335609499,4.60396172989514e-12,0.01686795277594538,2.598628029702563e-11,0.0,0.0
4100,Point,89,32,564050,133950,299-W17-1,1665.733727,4,299-W22-91,2867.703196,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,4065.504237,2.603003217,2,1,19446.76363,1.9810703,3,2,1211.399475,0.838116932,4,3,1108.239775,0.771184911,3,3,617632.1747,3.527967392,2,1,8551.437735,0.790903931,2.418643326832779e-35,2.408435725764949e-57,5.156204372701005e-32,3.2880267831205796e-40,1.1714188993373614e-24,5.873933701334843e-38,6.942466645621482e-24,2.7507117603791903e-30,0.0,0.0,2.377655825751952e-34,1.7839447405668032e-57,1.869916513262348e-30,-5.353099106057611e-44,2.029660244925005e-23,7.144622812447639e-37,3.6462105711836986e-21,4.838245979920462e-29,0.0,0.0,1.8930899787273844e-33,-4.759537531857832e-72,3.193780575562631e-33,9.548844976820599e-38,1.694144167379679e-24,6.382520340648234e-36,4.023273105004279e-20,1.746207562824841e-30,0.0,0.0
4101,Point,89,33,564150,133950,299-W17-1,1591.393367,4,299-W22-91,2767.917921,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,4063.307879,2.602716857,2,1,19460.66411,1.98475969,3,2,1201.965981,0.835513908,4,3,1108.239775,0.771184911,3,3,617944.7614,3.550174129,2,1,8487.418356,0.787933817,8.118603892612454e-37,2.786007073188691e-43,-1.2651163974547563e-34,1.0205041186187956e-36,1.23952915639801e-24,2.0887219925188002e-32,1.6734266008186293e-18,4.431401817908879e-30,0.0,0.0,3.0900252161248847e-35,1.2736083083184128e-42,-5.3604091709311775e-34,1.4802486500791689e-35,2.0959804791591818e-23,3.7846338659036764e-31,2.6872579725530818e-17,5.439774388522311e-29,0.0,0.0,7.756653627602509e-35,9.036635565765305e-41,1.0594307453709649e-26,1.371255469956315e-35,9.058686953074861e-23,1.5154942286635685e-32,2.0904513363145534e-18,4.407284165560846e-30,0.0,0.0
4102,Point,89,34,564250,133950,299-W17-1,1519.998964,4,299-W22-91,2668.148725,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,3,4058.143217,2.602042363,2,1,19476.75141,1.989052106,3,2,1211.760559,0.832347618,4,3,1108.239775,0.771184911,3,3,618244.9988,3.57311688,2,1,8420.982932,0.785287579,1.5988433787393167e-41,2.389000115328012e-40,8.610545351484877e-26,2.0512251430297487e-39,3.909599697342292e-20,6.761624012573491e-32,8.958198589959445e-17,-3.5100393017281594e-30,0.0,0.0,8.519888004853316e-42,2.1407164880858018e-39,1.0414671495163254e-24,6.215094658724727e-38,6.781035232142109e-19,1.141075810638365e-30,1.3759642370500034e-15,-6.324006684642831e-29,0.0,0.0,2.4721721042180475e-32,1.9453355528255614e-38,6.117518578687958e-24,1.0498935954535759e-37,3.670158108663524e-20,1.3807817824159208e-31,5.150350820703275e-17,-2.8467552705141852e-30,0.0,0.0
4103,Point,89,35,564350,133950,299-W17-1,1451.985141,4,299-W22-91,2568.397481,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,4048.210214,2.600740663,2,2,19571.58862,1.995513648,3,2,1223.81408,0.828211343,4,3,1108.239775,0.771184911,3,3,618256.2079,3.593582794,2,1,8352.419788,0.783020007,3.9623163544068795e-28,2.8474669370212672e-55,1.167886899076291e-22,7.67002669418973e-35,5.0667829895374084e-18,8.663264383076504e-32,1.2661822415258095e-14,1.7856570223340494e-26,0.0,0.0,2.8793268870363622e-27,1.1824219057383159e-56,1.7970806328338137e-21,8.263668552018016e-34,8.206851921201169e-17,1.1645600322309494e-30,1.899600446484672e-13,3.0641871706276093e-25,0.0,0.0,6.539707562650893e-26,6.317792020561003e-40,1.8408601455548784e-21,1.2970718770670063e-31,2.9557926208050716e-18,4.022893925801513e-30,1.004937475326052e-14,1.1851592424455781e-26,0.0,0.0
4104,Point,89,36,564450,133950,299-W17-1,1387.849001,4,299-W22-91,2468.666364,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,4006.321718,2.595533162,2,2,19648.69802,2.007108474,3,2,1236.12659,0.82419173,4,3,1108.239775,0.771184911,3,3,617276.0636,3.610375833,2,1,8282.024193,0.781304936,5.4611684464492275e-25,3.544329613262597e-38,5.532846917540705e-22,1.7592752435362963e-30,9.18374541758729e-16,8.267880629493765e-29,1.0967311071420479e-14,1.8366875483392108e-26,0.0,0.0,5.534636537993788e-24,3.314849800475048e-37,1.4397146678926424e-20,2.4816056008163886e-29,1.6173072999955522e-14,1.74962246126911e-27,1.2811419837743317e-13,2.089213959842476e-25,0.0,0.0,4.6310609371665967e-23,1.4604883023949292e-37,2.273851863702711e-22,3.2644744708995164e-29,1.4553810670648308e-15,4.7313030585751297e-29,1.3963760610663422e-14,2.4596272476017924e-26,0.0,0.0
4105,Point,89,37,564550,133950,299-W17-1,1328.15242,4,299-W22-91,2368.957918,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,3912.094219,2.584135966,3,2,19753.59296,2.012205354,3,2,1248.824984,0.820143973,4,3,1108.239775,0.771184911,3,3,615493.6388,3.624052912,1,1,8210.016966,0.780102361,2.1216035327086842e-24,2.4194846576335696e-53,2.3973633657504375e-19,7.642766725793704e-31,4.497099841677001e-15,2.779288729195157e-26,2.395268715708659e-12,-1.0432676240200836e-24,0.0,0.0,2.960244997218026e-23,1.3254021694638117e-44,4.359583468430838e-18,7.013218835704605e-30,7.321887148544975e-14,6.868472076396085e-26,1.3000465825058574e-10,-2.600452766293918e-23,0.0,0.0,6.1496534559835665e-22,2.071486750351091e-32,1.2496392171388008e-17,9.068476356406522e-29,2.248999405259928e-14,-2.4355223838275207e-27,3.813465718712328e-11,-2.030418125224345e-24,0.0,0.0
4106,Point,89,38,564650,133950,299-W17-1,1273.519866,4,299-W22-91,2269.275131,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,3762.786251,2.565147797,3,2,19864.02467,2.016038804,3,2,1290.673931,0.817698634,4,3,1108.239775,0.771184911,3,3,613158.8727,3.634745392,1,0,8136.623439,0.779362747,1.1082201212104804e-20,2.01430247459857e-32,1.1074044631310844e-15,3.149074418312428e-27,3.2874150531450165e-14,9.056393998844784e-27,3.8881827078722086e-09,-3.1891819763964457e-22,0.0,0.0,9.883864775656432e-20,1.7939338833610376e-31,1.6747250782314926e-14,3.9087207322284217e-26,3.87656562178784e-13,1.1239507627075534e-25,6.167414579411014e-08,-5.31111306348567e-21,0.0,0.0,2.1154343834187254e-18,1.3284217149772559e-30,2.331266888797221e-14,1.181955271880951e-25,1.657893001339398e-13,3.4008197920868974e-25,2.558082612848528e-09,-3.8836166663466005e-22,0.0,0.0
4107,Point,89,39,564750,133950,299-W17-1,1224.62927,4,299-W22-91,2169.621538,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,3,2,3567.571068,2.538271943,3,2,19974.0721,2.01974957,3,2,1390.433399,0.826448861,4,3,1108.239775,0.771184911,3,3,610534.4497,3.634790597,1,0,8062.098654,0.779037564,4.613953361406345e-19,8.283586787985713e-37,3.856707860256049e-15,3.2164569322076464e-27,1.7735862180459224e-10,1.0467997058559617e-22,3.127000302568314e-07,5.225778016317969e-19,0.0,0.0,5.124802082200613e-18,5.236287488942685e-36,4.6505120293191985e-14,1.850977676372724e-25,2.8883797391882484e-09,1.8276178956833645e-21,5.758338938173622e-06,7.795401133207905e-18,0.0,0.0,1.528773454041369e-17,-5.772457167584344e-44,1.6205288617261265e-14,-1.84638261624125e-28,1.29044585585797e-10,1.263552202938416e-22,2.906744179215288e-07,3.150473687426278e-19,0.0,0.0
4108,Point,89,40,564850,133950,299-W17-1,1182.193237,4,299-W22-91,2070.001357,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,2,3310.880806,2.499209259,3,2,20080.89692,2.024522089,3,2,1478.38285,0.831735427,4,3,1108.239775,0.771184911,3,3,607856.633,3.625996028,1,0,7986.754622,0.779102898,1.998638027434745e-17,3.525192281638054e-39,5.764447850190271e-15,-5.185770103178654e-29,8.790948700397346e-08,3.97429246021648e-21,4.059440012997277e-05,1.8269535741193064e-18,0.0,0.0,1.3211037407972852e-16,1.412051479575293e-38,1.0059720961842412e-13,-5.0759343058262555e-28,1.5253958688777306e-06,6.876621948789105e-20,0.0005446324292322,2.5353084584552318e-17,0.0,0.0,2.159058623414563e-15,1.1659533152337584e-27,2.378602029960032e-15,1.3897902216759448e-24,1.3426253787862506e-07,6.077419230651683e-21,2.575014628791515e-05,1.0447940513477922e-18,0.0,0.0
4109,Point,89,41,564950,133950,299-W17-1,1146.928442,4,299-W22-91,1970.419655,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,2,2975.06655,2.440803684,3,2,20182.69512,2.031074607,3,2,1553.866431,0.835010192,4,3,1108.239775,0.771184911,3,3,605345.9543,3.614549859,1,1,7910.962381,0.77958303,1.1135018008577158e-15,8.923570359258438e-28,7.435408428513421e-11,9.502679295759977e-24,2.6806763420710648e-06,5.079581220192173e-20,0.0005563597488122,1.8945737206874802e-17,0.0,0.0,9.441963201898328e-15,7.396547506838013e-27,9.387550844719663e-10,1.1099966170292625e-22,4.486286279588215e-05,8.675874070685481e-19,0.0068354466969919,2.45098659432238e-16,0.0,0.0,1.167600874183453e-13,8.15595888725208e-25,2.6788374398065493e-09,3.942869169511197e-22,3.947478053811875e-06,8.791170153675734e-20,0.0002995761854961736,8.311245025687586e-18,0.0,0.0
4110,Point,89,42,565050,133950,699-35-78A,1063.28312,4,299-W22-91,1870.882577,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,2561.153281,2.354484235,3,2,20271.39576,2.039528605,4,2,1611.026491,0.836293364,4,3,1108.239775,0.771184911,3,3,602307.7178,3.601802677,1,1,7835.23414,0.780438341,1.3135813459811103e-14,4.382783692414232e-27,1.2680591393684178e-08,9.406529969336792e-22,4.306024950847218e-05,3.084689695799105e-17,0.0044686680203517,7.613751227373027e-15,0.0,0.0,1.3840350341004836e-14,3.8678218668860637e-26,2.0742090832473107e-07,1.3628157245142574e-20,0.0006945671719317,4.986614659707073e-16,0.0501034430417133,8.905713335457218e-14,0.0,0.0,1.270037067089209e-11,1.7937647130877587e-24,1.4569239969336838e-07,1.034083516886828e-20,5.6804318008746886e-05,3.3589415608818794e-17,0.0019851572351671756,2.7225353930541285e-15,0.0,0.0
4111,Point,89,43,565150,133950,699-35-78A,968.428517,4,299-W22-91,1771.397646,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,2391.070096,2.324664698,3,2,20281.64992,2.048376774,4,2,1604.676128,0.831343427,4,3,1108.239775,0.771184911,2,3,587095.8481,3.573489969,1,1,7760.760816,0.781722381,1.0828948312879215e-11,1.669091268431009e-26,4.105663981522549e-07,6.230895970624013e-22,0.000432605928665,-6.957928408836741e-20,0.0241619407225901,-3.641656477473601e-16,0.0,0.0,1.1506519488393676e-10,1.0424286323384758e-25,7.044050589360967e-06,7.371300163310221e-21,0.0066567591123522,-1.2053230298784977e-18,0.2457106238480736,-5.058942965992814e-15,0.0,0.0,7.102063661073571e-10,1.963880548011009e-22,3.118243427243199e-06,-1.6527981721222377e-20,0.00047740771148726337,-4.1854829969761386e-19,0.008555612064863036,-2.625636796676105e-16,0.0,0.0
4112,Point,89,44,565250,133950,699-35-78A,874.720865,4,299-W22-91,1671.974168,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,2312.383513,2.325570157,3,2,20207.06406,2.060114233,4,2,1648.482351,0.833069133,4,3,1108.239775,0.771184911,2,2,525653.9541,3.477584496,1,1,7688.206821,0.783385652,1.4899071906955052e-09,3.009553991717668e-22,1.035416817868624e-05,5.680639977601703e-18,0.0034179263466163,4.259678796513294e-15,0.0937704385002538,2.671931446263758e-13,0.0,0.0,1.0314900285485508e-08,2.4120729920918376e-21,0.0001344973683898,7.640935923791573e-17,0.0427555268033525,5.902779622773885e-14,0.8577181594409127,2.5881393374198684e-12,0.0,0.0,8.737035543668452e-09,3.735497442135064e-21,3.9112620959043504e-05,3.919295323041151e-16,0.0025605333138398485,6.7643249633613364e-15,0.025506899479282596,7.665955812515822e-14,0.0,0.0
4113,Point,89,45,565350,133950,699-35-78A,782.572292,3,299-W22-91,1572.623801,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,2210.894065,2.334479027,3,2,20065.6591,2.074686688,4,3,1727.365847,0.839338527,4,3,1108.239775,0.771184911,2,2,491127.182,3.413864985,1,1,7613.237573,0.785169824,6.831768553741818e-08,7.912432096988863e-21,0.0001634289334325,3.902621630068478e-18,0.0205891405018429,-4.751769274710649e-17,0.3061190213231086,-6.938318070561125e-14,0.0,0.0,5.25811629929649e-07,3.238066374035401e-20,0.0022415103754445,2.6490492798315835e-17,0.2399255918861239,-1.0772469052491898e-15,2.271465410332409,-1.0264779117199092e-12,0.0,0.0,1.996102615578151e-05,5.646455129568578e-15,0.0002766968430162735,7.080131031638264e-14,0.008887129188349111,2.3817423447448296e-13,0.05624022434013781,3.7046527691359963e-13,0.0,0.0
