,Unnamed: 0,row,col,x,y,row_col_id,s_mw_uumu,dist_m_mw_uumu,mw_near_mw_uumu,s_ext_uumu,dist_m_ew_uumu,ew_near_ew_uumu,s_mw_lucr,dist_m_mw_lucr,mw_near_mw_lucr,s_ext_lucr,dist_m_ew_lucr,ew_near_ew_lucr,s_cr_cs,neardist_m_cr_cs,cl_dist_m_cr_cs,combdist_m_cr_cs,plycnt_cr_cs,raw_s_cr_cs,s_tec_cs,neardist_m_tec_cs,cl_dist_m_tec_cs,combdist_m_tec_cs,plycnt_tec_cs,raw_s_tec_cs,s_ctet_cs,neardist_m_ctet_cs,cl_dist_m_ctet_cs,combdist_m_ctet_cs,plycnt_ctet_cs,raw_s_ctet_cs,NORTHING,EASTING,FID,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_uu_mu_mik_cv,ctet_uu_mu_mik_cov,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,ctet_lu_cr_mik_cv,ctet_lu_cr_mik_cov,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_uu_mu_mik_cv,hexcr_uu_mu_mik_cov,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,hexcr_lu_cr_mik_cv,hexcr_lu_cr_mik_cov,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_uu_mu_mik_cv,tc99_uu_mu_mik_cov,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score,tc99_lu_cr_mik_cv,tc99_lu_cr_mik_cov,hexcr_uumu_max_conc_2015_2022,hexcr_lucr_max_conc_2015_2022,hexcr_uumu_max_conc_2022_2027,hexcr_lucr_max_conc_2022_2027,hexcr_uumu_max_conc_2027_2032,hexcr_lucr_max_conc_2027_2032,hexcr_uumu_max_conc_2032_2037,hexcr_lucr_max_conc_2032_2037,hexcr_uumu_clean_level_exceedance_score,hexcr_lucr_clean_level_exceedance_score,tc99_uumu_max_conc_2015_2022,tc99_lucr_max_conc_2015_2022,tc99_uumu_max_conc_2022_2027,tc99_lucr_max_conc_2022_2027,tc99_uumu_max_conc_2027_2032,tc99_lucr_max_conc_2027_2032,tc99_uumu_max_conc_2032_2037,tc99_lucr_max_conc_2032_2037,tc99_uumu_clean_level_exceedance_score,tc99_lucr_clean_level_exceedance_score,ctet_uumu_max_conc_2015_2022,ctet_lucr_max_conc_2015_2022,ctet_uumu_max_conc_2022_2027,ctet_lucr_max_conc_2022_2027,ctet_uumu_max_conc_2027_2032,ctet_lucr_max_conc_2027_2032,ctet_uumu_max_conc_2032_2037,ctet_lucr_max_conc_2032_2037,ctet_uumu_clean_level_exceedance_score,ctet_lucr_clean_level_exceedance_score,ctet_uumu_tdg_s,ctet_lucr_tdg_s,hcr_uumu_tdg_s,hcr_lucr_tdg_s,tec_uumu_tdg_s,tec_lucr_tdg_s
209,209,41,77,568550.0,138750.0,10410077,3,711.760246766434,699-48-71,0,1445.669304163311,299-W5-1,4,1103.8347925754267,699-46-70,0,551.2154911647484,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,568550.0,209,4,0,11037.96557,1.678218331,4,0,20630.98201,1.799534649,1,0,858.9640658,0.546674329,4,3,1108.239775,0.771184911,2,2,506825.6093,3.326710751,1,0,7596.440323,0.583979807,0.002445295,-1.0,0.003660936,-1.0,0.003989723,-1.0,0.004098771,-1.0,0.0,0.0,6.15e-07,-1.0,9.96e-07,-1.0,5.44e-06,-1.0,0.000180711,-1.0,0.0,0,3.361884306,-1.0,3.358742218,-1.0,3.211406884,-1.0,2.833267952,-1.0,0.0,0.0,7.0,8.0,4.0,11.0,7.0,5
210,210,41,78,568650.0,138750.0,10410078,3,740.9587362849682,699-48-71,0,1464.2451082383834,299-W5-1,4,1094.9964608618727,699-46-70,0,568.7798499419542,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,568650.0,210,4,0,10905.66801,1.70966969,1,0,19082.9995,1.866132296,1,0,875.6654733,0.551730801,4,3,1108.239775,0.771184911,2,2,516265.2957,3.308589743,1,0,7653.425572,0.597406196,0.000636855,-1.0,0.001672296,-1.0,0.002601506,-1.0,0.00515812,-1.0,0.0,0.0,4.3e-09,-1.0,1.49e-07,-1.0,0.000119932,-1.0,0.002457414,-1.0,0.0,0,2.867674819,-1.0,2.848607211,-1.0,2.724708356,-1.0,2.477767092,-1.0,0.0,0.0,7.0,5.0,4.0,11.0,7.0,5
211,211,41,79,568750.0,138750.0,10410079,3,781.9444026764429,699-48-71,0,1489.3178764118957,299-W5-1,4,1095.254878692635,699-46-70,0,602.6462624956611,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,568750.0,211,4,0,10650.95926,1.764526745,1,1,17632.26253,1.933905546,1,0,900.3957475,0.561455271,4,3,1108.239775,0.771184911,2,2,528788.4363,3.291114614,1,0,7714.017882,0.613270379,0.000686034,-1.0,0.001542478,-1.0,0.002522142,-1.0,0.005731149,-1.0,0.0,0.0,2.15e-08,-1.0,4.17e-08,-1.0,0.000234815,-1.0,0.003537738,-1.0,0.0,0,2.489120676,-1.0,2.476014315,-1.0,2.367548384,-1.0,2.180741933,-1.0,0.0,0.0,7.0,6.0,4.0,11.0,7.0,5
212,212,41,80,568850.0,138750.0,10410080,4,832.9791407214356,699-48-71,0,1520.566255379897,299-W5-1,4,1104.603661636159,699-46-70,0,650.2726487405006,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,568850.0,212,4,0,10278.58902,1.842440285,1,1,16427.22931,1.981635415,1,0,931.6863253,0.575132075,4,3,1108.239775,0.771184911,2,2,542994.4639,3.278513166,1,0,7769.920558,0.631164546,0.00093124,-1.0,0.002042215,-1.0,0.0028003,-1.0,0.00344444,-1.0,0.0,0.0,8.76e-08,-1.0,8.54e-08,-1.0,1.07e-07,-1.0,-0.000149267,-1.0,0.0,0,2.137095677,-1.0,2.119626464,-1.0,2.009354315,-1.0,1.868504244,-1.0,0.0,0.0,8.0,6.0,5.0,11.0,8.0,5
213,213,41,81,568950.0,138750.0,10410081,4,892.340433285987,699-48-71,0,1557.6186108929382,299-W5-1,4,1122.8157681917376,699-46-70,0,708.8910478345622,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,568950.0,213,4,0,9798.836896,1.944775761,1,2,15619.53039,2.011625388,1,0,967.1879151,0.591563916,4,3,1108.239775,0.771184911,2,1,557362.7128,3.273145042,1,0,7811.116159,0.650253152,0.001443993,-1.0,0.002010522,-1.0,0.002637972,-1.0,0.008605385,-1.0,0.0,0.0,3.98e-07,-1.0,4.11e-07,-1.0,1.6e-05,-1.0,0.005042261,-1.0,0.0,0,1.783444531,-1.0,1.678753412,-1.0,1.566960477,-1.0,1.477357377,-1.0,0.0,0.0,8.0,7.0,5.0,11.0,7.0,5
214,214,41,82,569050.0,138750.0,10410082,4,958.4824718673916,699-48-71,0,1600.071791201898,299-W5-1,4,1149.4699862545317,699-46-70,0,776.0145086916745,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569050.0,214,4,1,9224.121998,2.076396448,1,2,15356.99996,2.018267846,2,0,1006.579447,0.609066223,4,3,1108.239775,0.771184911,2,2,570386.9275,3.276905131,1,0,7831.652607,0.669755644,0.002061408,-1.0,0.002061022,-1.0,0.003535484,-1.0,0.088540127,-1.0,0.0,0.0,7.79e-07,-1.0,9.71e-07,-1.0,0.000303708,-1.0,0.063117771,-1.0,0.0,0,1.136678975,-1.0,1.188839904,-1.0,1.167302181,-1.0,1.179163042,-1.0,0.0,0.0,9.0,7.0,6.0,11.0,8.0,5
215,215,41,83,569150.0,138750.0,10410083,4,1030.0999217925546,699-48-71,0,1647.5083420122803,299-W5-1,4,1183.9963045972672,699-46-70,0,849.6296356059963,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569150.0,215,4,1,8574.128122,2.179679223,1,2,15760.68926,1.996514296,2,0,1046.266011,0.627398315,4,3,1108.239775,0.771184911,2,2,580875.1279,3.292297807,1,0,7827.800845,0.688658102,0.002879017,-1.0,0.003280181,-1.0,0.032070897,-1.0,0.393657663,-1.0,0.0,0.0,6.58e-07,-1.0,6.96e-06,-1.0,0.005050383,-1.0,0.224276839,-1.0,0.0,0,0.646400298,-1.0,0.89607367,-1.0,0.986731777,-1.0,1.150571612,-1.0,0.0,0.0,9.0,7.0,6.0,11.0,8.0,5
216,216,41,84,569250.0,138750.0,10410084,4,1106.1297613196334,699-48-71,0,1699.511028796241,299-W5-1,4,1225.7296803536972,699-46-70,0,928.1931467641716,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569250.0,216,4,1,7874.167877,2.251808222,1,1,16673.56277,1.955011025,2,0,1084.222193,0.646320219,4,3,1108.239775,0.771184911,2,2,590174.1985,3.312121955,1,0,7801.581691,0.70647127,0.03480394,-1.0,0.054004752,-1.0,0.169707375,-1.0,1.001903369,-1.0,0.0,0.0,6.17e-06,-1.0,0.000391338,-1.0,0.043597926,-1.0,0.590390654,-1.0,0.0,0,0.339396369,-1.0,0.717118807,-1.0,0.966430276,-1.0,1.28365527,-1.0,0.0,0.0,9.0,6.0,6.0,11.0,8.0,5
217,217,41,85,569350.0,138750.0,10410085,4,1185.7235128296272,699-48-71,0,1755.6741545628736,299-W5-1,4,1273.9620282017702,699-46-70,0,1010.551590815616,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569350.0,217,3,1,7123.84034,2.321754113,1,0,17582.24621,1.916964363,2,0,1118.995954,0.665520953,4,3,1108.239775,0.771184911,3,2,598465.0067,3.331631351,1,0,7756.423089,0.722740278,0.797643607,1.034763963,0.594800078,1.467593181,1.478048838,2.358356676,4.466706591,4.676729775,0.0,0.0,0.000274202,9.72e-05,0.032923871,0.009853319,1.15776582,0.480630771,4.090988712,3.567714039,0.0,0,1.222469856,0.73929377,1.312910867,1.314527334,2.018239827,2.173282652,2.688211491,3.647547174,0.0,0.25,8.0,5.25,6.0,11.0,9.0,5
218,218,41,86,569450.0,138750.0,10410086,4,1268.2103330587688,699-48-71,0,1815.6116702092615,299-W5-1,4,1327.9854100478512,699-46-70,0,1095.8496784230808,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569450.0,218,3,1,6348.281901,2.386466945,1,0,18369.26425,1.88736993,2,1,1149.311281,0.684834037,4,3,1108.239775,0.771184911,3,2,605392.8706,3.350831024,1,0,7697.072346,0.737332825,1.676055083,1.705114367,1.788297885,2.747325658,2.591769826,3.654844871,5.659068423,5.21238976,0.0,0.0,0.003031714,0.0001775,0.110204125,0.006758266,2.153033226,0.304100375,5.673874452,3.561018465,0.0,0,1.74093975,0.60150125,2.0569945,1.285355062,3.267619335,2.43450322,3.834844994,4.631728329,0.25,0.25,8.25,5.25,7.0,11.0,9.0,5
219,219,41,87,569550.0,138750.0,10410087,4,1183.4763599092498,699-51-63,0,1878.9624096825537,299-W5-1,4,1387.1233720545376,699-46-70,0,1183.4519498906438,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569550.0,219,3,2,5602.728599,2.442739063,1,0,18953.02768,1.869124484,2,1,1173.78585,0.704068582,4,3,1108.239775,0.771184911,3,2,610649.6367,3.37069658,1,0,7628.250102,0.750803587,3.63539569,2.403539613,3.479153912,3.789426149,4.009884535,4.730427808,6.822589845,5.833628105,0.0,0.0,0.010478711,0.000280391,0.219592567,0.005018964,3.104225501,0.188546247,7.029056608,3.366292556,0.0,0,2.348046348,0.40825226,2.886226697,1.163068008,4.745855256,2.440727266,5.460272869,5.508901811,0.75,0.25,9.75,5.25,7.0,11.0,9.0,5
220,220,41,88,569650.0,138750.0,10410088,4,1089.833149828011,699-51-63,0,1945.392951822349,299-W5-1,4,1391.1804199312062,699-45-65,0,1272.8827588195088,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569650.0,220,3,2,4916.006026,2.485497152,2,0,19277.23331,1.863331952,3,1,1191.066277,0.723045451,4,3,1108.239775,0.771184911,3,2,613919.6115,3.390705392,1,0,7553.866531,0.763232584,5.543219487,2.368749101,5.501018801,4.278890869,5.701501355,5.363225191,7.504441335,6.337450757,0.0,0.0,0.020411331,0.000231552,0.306890214,0.00337516,3.364728649,0.095341754,7.963688848,2.668621963,0.0,0,2.830555069,0.220640878,3.983695952,0.892728093,5.460116907,2.08066875,7.108992514,5.730453885,1.5,0.25,10.5,6.25,8.0,11.0,9.0,5
221,221,41,89,569750.0,138750.0,10410089,4,997.4248314855809,699-51-63,0,2014.59865407482,299-W5-1,4,1369.386344608408,699-45-65,0,1363.782430485142,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569750.0,221,3,2,4311.060424,2.506435607,2,0,19298.84526,1.871447944,3,1,1200.112544,0.741588361,4,3,1108.239775,0.771184911,3,2,614968.1167,3.40915648,1,0,7478.778509,0.774807179,5.390816613,1.412744384,5.794850248,3.536769307,6.311402667,4.983402292,7.78147712,6.333405726,0.0,0.0,0.022618655,9.32e-05,0.268619067,0.001695693,2.605544778,0.032195852,7.141585471,1.461412171,0.0,0,2.429468582,0.075209401,3.710594264,0.48096193,5.138492743,1.302749732,6.845131145,4.511955544,1.5,0.25,10.5,6.25,8.0,11.0,9.0,5
222,222,41,90,569850.0,138750.0,10410090,4,906.6290831779194,699-51-63,0,2086.303366483427,299-W5-1,4,1354.6420046639582,699-45-65,0,1455.875859302557,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569850.0,222,3,2,3810.026269,2.5029146,2,0,19222.00618,1.885709382,3,1,1205.157713,0.759458501,4,3,1108.239775,0.771184911,3,2,615366.8404,3.427643683,1,1,7403.155937,0.785528045,4.551757336,0.145458591,4.350750192,0.694374295,4.877690644,1.453733184,7.112691496,2.900395586,0.0,0.0,0.017521581,4.78e-06,0.199612463,0.000151098,2.069186904,0.002112615,6.359459315,0.157841688,0.0,0,2.049680366,0.004028165,3.054293185,0.050045699,4.353555634,0.188597651,5.788965844,0.944753139,0.75,0.0,9.75,6.0,8.0,11.0,9.0,6
223,223,41,91,569950.0,138750.0,10410091,4,817.9830649005088,699-51-63,0,2160.258257014676,299-W5-1,4,1347.178889680208,699-45-65,0,1548.950134026256,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,569950.0,223,2,2,3429.615839,2.485251684,2,0,19168.09746,1.902922325,3,1,1208.180795,0.776425855,4,3,1108.239775,0.771184911,3,2,615773.3509,3.446932104,1,1,7326.051162,0.795165604,3.222830654,0.002380096,2.929269316,0.020625932,3.326212136,0.062983893,5.716704783,0.19565912,0.0,0.0,0.010341334,4.18e-08,0.110270805,2.31e-06,1.2759682,3.05e-05,4.995650337,0.002801889,0.0,0,1.468936114,3.94e-05,2.046195123,0.000898005,3.031666642,0.00471897,4.590282862,0.031830108,0.25,0.0,8.25,6.0,8.0,11.0,9.0,6
224,224,41,92,570050.0,138750.0,10410092,3,732.267911671695,699-51-63,0,2236.2400893017025,299-W5-1,4,1347.1180203679291,699-45-65,0,1642.8385549712282,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570050.0,224,2,2,3145.296169,2.465828796,2,1,19142.88039,1.922978607,3,2,1209.380819,0.792284645,4,3,1108.239775,0.771184911,3,2,616183.4163,3.466797355,1,1,7248.164815,0.803444103,1.573485519,6.99e-06,1.292130991,0.000107769,1.348164826,0.000467964,3.372629282,0.002378409,0.0,0.0,0.003110449,6.04e-11,0.027344616,6.3e-09,0.387307791,9.59e-08,2.78058779,9.33e-06,0.0,0,0.735771956,7.27e-08,0.886815734,2.98e-06,1.299542742,2.2e-05,2.70916894,0.000217126,0.0,0.0,7.0,7.0,8.0,11.0,8.0,6
225,225,41,93,570150.0,138750.0,10410093,3,650.6429854106018,699-51-63,0,2314.049207990204,299-W5-1,4,1354.4603946959903,699-45-65,0,1737.4091394084326,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570150.0,225,2,2,2884.749312,2.45487817,2,1,19193.57082,1.93752273,3,2,1209.079164,0.806799309,4,3,1108.239775,0.771184911,3,2,616594.9107,3.487148859,1,2,7171.482338,0.809689122,0.868735495,1.23e-11,0.81245224,-4.42e-08,0.677348505,-1.33e-06,2.272100147,-1.34e-05,0.0,0.0,0.000937928,7.1e-16,0.007954747,-4.83e-12,0.109315324,-6.78e-10,1.719791897,-4.46e-08,0.0,0,0.446457569,6.85e-13,0.574949159,-4.02e-09,0.685448707,-2.48e-07,1.884555486,-4.23e-06,0.0,0.0,7.0,7.0,8.0,11.0,8.0,7
226,226,41,94,570250.0,138750.0,10410094,2,574.8532808152146,699-51-63,0,2393.507413190963,299-W5-1,4,1369.086907687028,699-45-65,0,1832.556279545037,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570250.0,226,2,2,2653.984478,2.455634973,2,1,19355.21087,1.939008817,3,2,1206.883021,0.819752923,4,3,1108.239775,0.771184911,3,3,616747.981,3.50752633,1,2,7098.539531,0.813755404,0.757662188,2.96e-16,0.751169445,-1.18e-06,0.592364131,-2.03e-05,1.682787126,-0.000108846,0.0,0.0,0.000431972,3.7100000000000004e-26,0.003482278,-8.92e-11,0.033317088,-6.4e-09,1.117308414,-1.69e-07,0.0,0,0.309103507,8.05e-19,0.489411891,-9.17e-08,0.505937055,-3.28e-06,1.447294425,-2.95e-05,0.0,0.0,6.0,7.0,7.0,11.0,8.0,7
227,227,41,95,570350.0,138750.0,10410095,2,507.5197478561906,699-51-63,0,2474.4558466459043,299-W5-1,4,1390.7677594767715,699-45-65,0,1928.194626509457,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570350.0,227,2,2,2461.149128,2.477962115,2,1,19541.14444,1.940764625,3,2,1199.217714,0.830968691,4,3,1108.239775,0.771184911,3,3,615367.5124,3.525750861,1,2,7047.105933,0.816383869,0.416869136,4.02e-20,0.561407136,-1.17e-06,0.560236806,-2.31e-05,0.958702565,-8.78e-05,0.0,0.0,0.000100813,-1.1700000000000001e-27,0.001191049,-6.96e-11,0.009797727,-6.31e-09,0.443240651,-1.49e-07,0.0,0,0.098088882,-3.66e-27,0.316412465,-7.2e-08,0.429995645,-3.51e-06,0.844501502,-2.82e-05,0.0,0.0,6.0,7.0,7.0,11.0,8.0,7
228,228,41,96,570450.0,138750.0,10410096,2,452.43374593857015,699-51-63,0,2556.75296753521,299-W5-1,4,1419.1796788286003,699-45-65,0,2024.2545585227024,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570450.0,228,1,2,2293.245674,2.503395641,3,1,19739.11696,1.927281191,2,3,1186.350432,0.840231566,4,3,1108.239775,0.771184911,3,3,612476.1779,3.541498017,1,2,7026.609872,0.81796259,0.014953287,7.7e-06,0.093080574,0.000440472,0.203024125,0.003935294,0.344825263,0.02013765,0.0,0.0,1.84e-06,3.97e-10,6.66e-05,9.44e-08,0.000917829,3.04e-06,0.043480324,0.000136216,0.0,0,0.001951772,3.91e-07,0.026986259,5.07e-05,0.099134661,0.000758793,0.243658211,0.006170009,0.0,0.0,5.0,8.0,7.0,11.0,8.0,7
229,229,41,97,570550.0,138750.0,10410097,2,414.50729120728624,699-51-63,0,2640.272663381588,299-W5-1,4,1453.9281140414266,699-45-65,0,2120.6787870160674,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570550.0,229,1,2,2146.716614,2.523050764,3,1,19920.97355,1.923281648,2,3,1169.306108,0.847326069,4,3,1108.239775,0.771184911,3,3,608318.9335,3.554798771,1,2,7037.860485,0.818466274,0.000220871,-1.0,0.002493019,-1.0,0.008166512,-1.0,0.020009363,-1.0,0.0,0.0,2.58e-08,-1.0,1.63e-06,-1.0,2.7e-05,-1.0,0.00145824,-1.0,0.0,0,2.73e-05,-1.0,0.000664715,-1.0,0.003369147,-1.0,0.011614964,-1.0,0.0,0.0,5.0,8.0,7.0,11.0,8.0,7
230,230,41,98,570650.0,138750.0,10410098,1,398.6681508021394,699-51-63,0,2724.902518806886,299-W5-1,4,1494.571162842395,699-45-65,0,2217.419788335068,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570650.0,230,1,2,2035.641813,2.533036485,3,1,20065.36719,1.926782936,2,3,1149.25378,0.852055552,4,3,1108.239775,0.771184911,3,3,603159.9933,3.56572004,1,2,7082.554043,0.817897782,3.45e-05,-1.0,0.001278681,-1.0,0.004342965,-1.0,-1.0,-1.0,0.0,0.0,3.14e-09,-1.0,6.8e-07,-1.0,9.75e-06,-1.0,-1.0,-1.0,0.0,0,3.24e-06,-1.0,0.000291701,-1.0,0.001650734,-1.0,-1.0,-1.0,0.0,0.0,4.0,8.0,6.0,11.0,7.0,7
231,231,41,99,570750.0,138750.0,10410099,2,407.5000545570426,699-51-63,0,2810.5422496379792,299-W5-1,4,1487.710166050491,699-46-61B,0,2314.437840534917,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570750.0,231,1,2,1969.278899,2.532099404,3,1,20159.70161,1.931812873,2,3,1127.230321,0.854253316,4,3,1108.239775,0.771184911,2,3,597214.4862,3.574253923,1,2,7167.754705,0.816444381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,8.0,7.0,11.0,7.0,7
232,232,41,100,570850.0,138750.0,10410100,2,439.5182527085628,699-51-63,0,2897.1023000577866,299-W5-1,4,1443.644740983732,699-46-61B,0,2411.699508168447,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570850.0,232,1,2,1948.05869,2.522655008,3,1,20226.5563,1.936916789,2,3,1103.252902,0.85414669,4,3,1108.239775,0.771184911,2,3,590485.1128,3.580058766,1,2,7290.093465,0.815061406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,8.0,7.0,11.0,7.0,7
233,233,41,101,570950.0,138750.0,10410101,2,490.20025955111794,699-51-63,0,2984.502594570848,299-W5-1,4,1405.3251361055186,699-46-61B,0,2509.176462048839,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,570950.0,233,1,2,1965.275371,2.508642443,3,1,20241.4673,1.941755988,2,3,1077.991379,0.853498366,4,3,1108.239775,0.771184911,2,3,582418.8603,3.587737267,1,2,7444.037743,0.814700583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,8.0,7.0,11.0,7.0,7
234,234,41,102,571050.0,138750.0,10410102,2,554.451345443384,699-51-63,0,3072.6714332971114,299-W5-1,4,1373.2324414206075,699-46-61B,0,2606.844551886423,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,571050.0,234,1,2,2011.291473,2.496531629,3,1,20245.08882,1.946168529,2,3,1053.194742,0.852595508,4,3,1108.239775,0.771184911,2,3,573007.287,3.600118523,1,2,7604.309745,0.814985698,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,5.0,8.0,7.0,11.0,7.0,7
235,235,41,103,571150.0,138750.0,10410103,3,628.1212418506271,699-51-63,0,3161.54451763693,299-W5-1,4,1347.8115365918227,699-46-61B,0,2704.683071581571,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,571150.0,235,1,2,2078.673198,2.491500057,3,1,20248.82889,1.950464108,2,3,1030.789663,0.85155753,4,3,1108.239775,0.771184911,2,3,563589.6427,3.613920102,1,2,7772.763162,0.816139501,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,6.0,8.0,8.0,11.0,8.0,7
236,236,41,104,571250.0,138750.0,10410104,3,708.2769899297657,699-51-63,0,3251.0640930317154,299-W5-1,4,1329.4451993858258,699-46-61B,0,2802.674172589443,699-48-70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,138750.0,571250.0,236,1,2,2163.863125,2.493220649,3,1,20252.82156,1.954585029,2,3,1012.629326,0.850561518,4,3,1108.239775,0.771184911,2,3,555473.4533,3.623248708,1,2,7950.93635,0.817564398,0.046667079,-1.0,0.0438167,-1.0,0.021842225,-1.0,0.07995663,-1.0,0.0,0.0,1.13e-05,-1.0,6.74e-05,-1.0,0.000415415,-1.0,0.05202611,-1.0,0.0,0,0.025165298,-1.0,0.037001385,-1.0,0.035321325,-1.0,0.076486605,-1.0,0.0,0.0,6.0,8.0,8.0,11.0,8.0,7
