FID,Shape,row,col,Easting,Northing,Smw_fscore,Sew_fscore,cr_Spcs_fscore,tec99_Spcs_fscore,ctet_Spcs_fscore,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score
212,Point,41,80,568850,138750,4,0,0.0,0,0,4,0.0,1,1.0,1,0.0,4,3.0,2,2.0,1,0.0
213,Point,41,81,568950,138750,4,0,0.0,0,0,4,0.0,1,2.0,1,0.0,4,3.0,2,1.0,1,0.0
214,Point,41,82,569050,138750,4,0,0.0,0,0,4,1.0,1,2.0,2,0.0,4,3.0,2,2.0,1,0.0
215,Point,41,83,569150,138750,4,0,0.0,0,0,4,1.0,1,2.0,2,0.0,4,3.0,2,2.0,1,0.0
216,Point,41,84,569250,138750,4,0,0.0,0,0,4,1.0,1,1.0,2,0.0,4,3.0,2,2.0,1,0.0
217,Point,41,85,569350,138750,4,0,0.0,0,0,3,1.0,1,0.0,2,0.0,4,3.0,3,2.0,1,0.0
218,Point,41,86,569450,138750,4,0,0.0,0,0,3,1.0,1,0.0,2,1.0,4,3.0,3,2.0,1,0.0
219,Point,41,87,569550,138750,4,0,0.0,0,0,3,2.0,1,0.0,2,1.0,4,3.0,3,2.0,1,0.0
220,Point,41,88,569650,138750,4,0,0.0,0,0,3,2.0,2,0.0,3,1.0,4,3.0,3,2.0,1,0.0
221,Point,41,89,569750,138750,4,0,0.0,0,0,3,2.0,2,0.0,3,1.0,4,3.0,3,2.0,1,0.0
222,Point,41,90,569850,138750,4,0,0.0,0,0,3,2.0,2,0.0,3,1.0,4,3.0,3,2.0,1,1.0
223,Point,41,91,569950,138750,4,0,0.0,0,0,2,2.0,2,0.0,3,1.0,4,3.0,3,2.0,1,1.0
224,Point,41,92,570050,138750,3,0,0.0,0,0,2,2.0,2,1.0,3,2.0,4,3.0,3,2.0,1,1.0
225,Point,41,93,570150,138750,3,0,0.0,0,0,2,2.0,2,1.0,3,2.0,4,3.0,3,2.0,1,2.0
226,Point,41,94,570250,138750,2,0,0.0,0,0,2,2.0,2,1.0,3,2.0,4,3.0,3,3.0,1,2.0
227,Point,41,95,570350,138750,2,0,0.0,0,0,2,2.0,2,1.0,3,2.0,4,3.0,3,3.0,1,2.0
228,Point,41,96,570450,138750,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,3,3.0,1,2.0
229,Point,41,97,570550,138750,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,3,3.0,1,2.0
230,Point,41,98,570650,138750,1,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,3,3.0,1,2.0
231,Point,41,99,570750,138750,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
232,Point,41,100,570850,138750,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
233,Point,41,101,570950,138750,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
234,Point,41,102,571050,138750,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
235,Point,41,103,571150,138750,3,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
236,Point,41,104,571250,138750,3,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
237,Point,41,105,571350,138750,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
238,Point,41,106,571450,138750,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,2.0
239,Point,41,107,571550,138750,3,0,0.0,0,0,2,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
240,Point,41,108,571650,138750,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,3.0
241,Point,41,109,571750,138750,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,3.0
242,Point,41,110,571850,138750,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
243,Point,41,111,571950,138750,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
244,Point,41,112,572050,138750,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
245,Point,41,113,572150,138750,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
246,Point,42,32,564050,138650,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
247,Point,42,33,564150,138650,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
248,Point,42,34,564250,138650,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
249,Point,42,35,564350,138650,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,2.0
250,Point,42,36,564450,138650,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,2.0
251,Point,42,37,564550,138650,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,2.0
252,Point,42,38,564650,138650,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
253,Point,42,39,564750,138650,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,1.0
254,Point,42,40,564850,138650,4,0,0.0,0,0,3,2.0,3,2.0,3,3.0,4,3.0,2,2.0,1,1.0
255,Point,42,41,564950,138650,4,0,0.0,0,0,2,2.0,3,2.0,3,3.0,4,3.0,2,2.0,1,1.0
256,Point,42,42,565050,138650,4,0,0.0,0,0,2,2.0,3,2.0,3,3.0,4,3.0,1,2.0,1,1.0
257,Point,42,43,565150,138650,3,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,1,2.0,1,1.0
258,Point,42,44,565250,138650,3,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,1,2.0,1,1.0
259,Point,42,45,565350,138650,2,0,0.0,0,0,1,2.0,3,2.0,3,2.0,4,3.0,0,2.0,1,1.0
260,Point,42,46,565450,138650,2,0,0.0,0,0,1,2.0,3,2.0,3,2.0,4,3.0,0,2.0,0,1.0
261,Point,42,47,565550,138650,2,0,0.0,0,0,1,2.0,3,2.0,3,3.0,4,3.0,0,2.0,0,1.0
262,Point,42,48,565650,138650,1,0,0.0,0,0,1,2.0,3,3.0,3,3.0,4,3.0,0,3.0,0,1.0
263,Point,42,49,565750,138650,1,0,0.0,0,0,1,2.0,2,3.0,2,3.0,4,3.0,0,3.0,1,1.0
264,Point,42,50,565850,138650,1,0,0.0,0,0,1,1.0,2,3.0,2,3.0,4,3.0,0,3.0,1,1.0
265,Point,42,51,565950,138650,2,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,0,3.0,1,1.0
266,Point,42,52,566050,138650,2,0,0.0,0,0,1,1.0,1,3.0,2,4.0,4,3.0,1,3.0,1,0.0
267,Point,42,53,566150,138650,2,0,0.0,0,0,1,1.0,1,3.0,2,4.0,4,3.0,1,4.0,1,0.0
268,Point,42,54,566250,138650,3,0,0.0,0,0,1,1.0,1,3.0,2,4.0,4,3.0,2,4.0,1,0.0
269,Point,42,55,566350,138650,2,0,0.0,0,0,1,1.0,1,3.0,2,3.0,4,3.0,2,4.0,1,0.0
270,Point,42,56,566450,138650,2,0,0.0,0,0,0,1.0,1,3.0,2,3.0,4,3.0,3,4.0,1,0.0
271,Point,42,57,566550,138650,2,0,0.0,0,0,0,1.0,1,3.0,2,3.0,4,3.0,3,4.0,1,0.0
272,Point,42,58,566650,138650,2,0,0.0,0,0,0,1.0,1,3.0,2,2.0,4,3.0,3,4.0,1,0.0
273,Point,42,59,566750,138650,1,0,0.0,0,0,0,1.0,1,3.0,2,2.0,4,3.0,3,4.0,1,0.0
274,Point,42,60,566850,138650,1,0,0.0,0,0,0,1.0,2,3.0,2,2.0,4,3.0,3,4.0,1,0.0
275,Point,42,61,566950,138650,1,0,0.0,0,0,0,1.0,1,3.0,2,2.0,4,3.0,3,4.0,1,0.0
276,Point,42,62,567050,138650,1,0,0.0,0,0,0,1.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
277,Point,42,63,567150,138650,1,0,0.0,0,0,0,2.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
278,Point,42,64,567250,138650,0,0,0.0,0,0,1,3.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
279,Point,42,65,567350,138650,0,0,0.0,0,0,2,3.0,1,3.0,2,1.0,4,3.0,2,4.0,1,0.0
280,Point,42,66,567450,138650,0,0,0.0,0,0,3,3.0,1,2.0,2,1.0,4,3.0,2,4.0,1,0.0
281,Point,42,67,567550,138650,0,0,0.0,0,0,3,2.0,3,1.0,2,1.0,4,3.0,2,3.0,1,0.0
282,Point,42,68,567650,138650,1,0,0.0,0,0,3,1.0,4,0.0,2,0.0,4,3.0,2,3.0,1,0.0
283,Point,42,69,567750,138650,1,0,0.0,0,0,4,1.0,4,0.0,2,0.0,4,3.0,2,2.0,1,0.0
284,Point,42,70,567850,138650,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,2,2.0,1,0.0
285,Point,42,71,567950,138650,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,2,2.0,1,0.0
286,Point,42,72,568050,138650,3,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,2,2.0,1,0.0
287,Point,42,73,568150,138650,3,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,1,0.0
288,Point,42,74,568250,138650,3,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,1,0.0
289,Point,42,75,568350,138650,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,1,0.0
290,Point,42,76,568450,138650,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,1,0.0
291,Point,42,77,568550,138650,3,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,2,2.0,1,0.0
292,Point,42,78,568650,138650,3,0,0.0,0,0,4,0.0,3,0.0,1,0.0,0,3.0,2,2.0,1,0.0
293,Point,42,79,568750,138650,3,0,0.0,0,0,4,0.0,1,0.0,1,0.0,0,3.0,2,2.0,1,0.0
294,Point,42,80,568850,138650,3,0,0.0,0,0,4,0.0,1,1.0,1,0.0,4,3.0,2,2.0,1,0.0
295,Point,42,81,568950,138650,4,0,0.0,0,0,4,0.0,0,2.0,1,0.0,4,3.0,2,2.0,1,0.0
296,Point,42,82,569050,138650,4,0,0.0,0,0,4,0.0,0,2.0,1,0.0,4,3.0,2,2.0,1,0.0
297,Point,42,83,569150,138650,4,0,0.0,0,0,4,1.0,0,2.0,2,0.0,4,3.0,2,2.0,1,0.0
298,Point,42,84,569250,138650,4,0,0.0,0,0,4,1.0,0,2.0,2,0.0,4,3.0,2,2.0,1,0.0
299,Point,42,85,569350,138650,4,0,0.0,0,0,4,1.0,1,1.0,2,0.0,4,3.0,2,2.0,1,0.0
300,Point,42,86,569450,138650,4,0,0.0,0,0,3,1.0,1,1.0,2,1.0,4,3.0,3,2.0,1,0.0
301,Point,42,87,569550,138650,4,0,0.0,0,0,3,1.0,1,0.0,2,1.0,4,3.0,3,2.0,1,0.0
302,Point,42,88,569650,138650,4,0,0.0,0,0,3,2.0,1,0.0,2,1.0,4,3.0,3,2.0,1,0.0
303,Point,42,89,569750,138650,4,0,0.0,0,0,3,2.0,1,0.0,3,1.0,4,3.0,3,2.0,1,0.0
304,Point,42,90,569850,138650,4,0,0.0,0,0,3,2.0,1,0.0,3,1.0,4,3.0,3,2.0,1,1.0
305,Point,42,91,569950,138650,4,0,0.0,0,0,3,2.0,1,0.0,3,1.0,4,3.0,3,2.0,1,1.0
306,Point,42,92,570050,138650,3,0,0.0,0,0,2,2.0,1,1.0,3,1.0,4,3.0,3,2.0,1,1.0
307,Point,42,93,570150,138650,3,0,0.0,0,0,2,2.0,1,1.0,3,2.0,4,3.0,3,3.0,1,2.0
308,Point,42,94,570250,138650,3,0,0.0,0,0,2,1.0,1,1.0,3,2.0,4,3.0,3,3.0,0,2.0
309,Point,42,95,570350,138650,2,0,0.0,0,0,2,1.0,2,1.0,3,2.0,4,3.0,3,3.0,0,2.0
310,Point,42,96,570450,138650,2,0,0.0,0,0,1,2.0,2,1.0,2,2.0,4,3.0,3,3.0,0,3.0
311,Point,42,97,570550,138650,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,3,3.0,0,3.0
312,Point,42,98,570650,138650,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,0,3.0
313,Point,42,99,570750,138650,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,0,3.0
314,Point,42,100,570850,138650,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
315,Point,42,101,570950,138650,2,0,0.0,0,0,1,2.0,3,1.0,2,3.0,4,3.0,2,3.0,1,2.0
316,Point,42,102,571050,138650,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
317,Point,42,103,571150,138650,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
318,Point,42,104,571250,138650,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
319,Point,42,105,571350,138650,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
320,Point,42,106,571450,138650,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,1,3.0
321,Point,42,107,571550,138650,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
322,Point,42,108,571650,138650,3,0,0.0,0,0,2,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
323,Point,42,109,571750,138650,3,0,0.0,0,0,2,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
324,Point,42,110,571850,138650,3,0,0.0,0,0,2,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
325,Point,42,111,571950,138650,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
326,Point,42,112,572050,138650,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
327,Point,42,113,572150,138650,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
328,Point,43,32,564050,138550,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
329,Point,43,33,564150,138550,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
330,Point,43,34,564250,138550,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
331,Point,43,35,564350,138550,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,2.0
332,Point,43,36,564450,138550,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,2.0
333,Point,43,37,564550,138550,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
334,Point,43,38,564650,138550,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
335,Point,43,39,564750,138550,4,0,0.0,0,0,3,2.0,3,2.0,3,3.0,4,3.0,2,2.0,1,2.0
336,Point,43,40,564850,138550,4,0,0.0,0,0,2,2.0,3,2.0,3,3.0,4,3.0,2,2.0,1,1.0
337,Point,43,41,564950,138550,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,1.0
338,Point,43,42,565050,138550,3,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,1,2.0,1,1.0
339,Point,43,43,565150,138550,3,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,1,2.0,1,1.0
340,Point,43,44,565250,138550,2,0,0.0,0,0,1,2.0,3,2.0,3,2.0,4,3.0,1,2.0,0,1.0
341,Point,43,45,565350,138550,2,0,0.0,0,0,1,2.0,3,2.0,3,2.0,4,3.0,0,2.0,0,1.0
342,Point,43,46,565450,138550,2,0,0.0,0,0,1,2.0,3,3.0,3,2.0,4,3.0,0,2.0,0,1.0
343,Point,43,47,565550,138550,1,0,0.0,0,0,1,2.0,2,3.0,2,3.0,4,3.0,0,3.0,0,1.0
344,Point,43,48,565650,138550,1,0,0.0,0,0,1,2.0,2,3.0,2,3.0,4,3.0,0,3.0,0,1.0
345,Point,43,49,565750,138550,1,0,0.0,0,0,1,2.0,1,3.0,2,3.0,4,3.0,0,3.0,0,1.0
346,Point,43,50,565850,138550,1,0,0.0,0,0,1,2.0,1,3.0,2,3.0,4,3.0,0,3.0,0,1.0
347,Point,43,51,565950,138550,1,0,0.0,0,0,1,2.0,1,3.0,2,4.0,4,3.0,0,4.0,0,1.0
348,Point,43,52,566050,138550,1,0,0.0,0,0,1,1.0,1,3.0,2,4.0,4,3.0,1,4.0,0,1.0
349,Point,43,53,566150,138550,2,0,0.0,0,0,1,1.0,1,3.0,2,4.0,4,3.0,2,4.0,1,1.0
350,Point,43,54,566250,138550,2,0,0.0,0,0,1,1.0,1,3.0,2,4.0,4,3.0,3,4.0,1,0.0
351,Point,43,55,566350,138550,2,0,0.0,0,0,0,1.0,1,3.0,2,4.0,4,3.0,3,4.0,1,0.0
352,Point,43,56,566450,138550,2,0,0.0,0,0,0,1.0,1,3.0,2,3.0,4,3.0,3,4.0,1,0.0
353,Point,43,57,566550,138550,2,0,0.0,0,0,0,1.0,1,3.0,2,3.0,4,3.0,3,4.0,1,0.0
354,Point,43,58,566650,138550,2,0,0.0,0,0,0,1.0,1,3.0,2,2.0,4,3.0,3,4.0,1,0.0
355,Point,43,59,566750,138550,2,0,0.0,0,0,0,0.0,1,3.0,2,2.0,4,3.0,3,4.0,1,0.0
356,Point,43,60,566850,138550,1,0,0.0,0,0,0,1.0,1,3.0,2,2.0,4,3.0,3,4.0,1,0.0
357,Point,43,61,566950,138550,1,0,0.0,0,0,0,1.0,1,3.0,2,2.0,4,3.0,3,4.0,1,0.0
358,Point,43,62,567050,138550,1,0,0.0,0,0,0,1.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
359,Point,43,63,567150,138550,1,0,0.0,0,0,1,2.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
360,Point,43,64,567250,138550,0,0,0.0,0,0,1,3.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
361,Point,43,65,567350,138550,0,0,0.0,0,0,2,3.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
362,Point,43,66,567450,138550,0,0,0.0,0,0,3,2.0,1,3.0,2,1.0,4,3.0,3,4.0,1,0.0
363,Point,43,67,567550,138550,1,0,0.0,0,0,3,2.0,2,1.0,2,0.0,4,3.0,3,3.0,1,0.0
364,Point,43,68,567650,138550,1,0,0.0,0,0,3,1.0,4,0.0,2,0.0,4,3.0,2,3.0,1,0.0
365,Point,43,69,567750,138550,2,0,0.0,0,0,4,1.0,4,0.0,1,0.0,4,3.0,2,2.0,1,0.0
366,Point,43,70,567850,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,2,2.0,1,0.0
367,Point,43,71,567950,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,1,0.0
368,Point,43,72,568050,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,0,0.0
369,Point,43,73,568150,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,0,0.0
370,Point,43,74,568250,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,0,0.0
371,Point,43,75,568350,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,4,3.0,1,2.0,0,0.0
372,Point,43,76,568450,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,0,3.0,1,2.0,1,0.0
373,Point,43,77,568550,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,0,3.0,1,2.0,1,0.0
374,Point,43,78,568650,138550,2,0,0.0,0,0,4,0.0,4,0.0,1,0.0,0,3.0,1,2.0,1,0.0
375,Point,43,79,568750,138550,3,0,0.0,0,0,4,0.0,1,0.0,1,0.0,0,3.0,2,2.0,1,0.0
376,Point,43,80,568850,138550,3,0,0.0,0,0,4,0.0,1,1.0,1,0.0,0,3.0,2,2.0,1,0.0
377,Point,43,81,568950,138550,3,0,0.0,0,0,4,0.0,0,2.0,1,0.0,0,3.0,2,2.0,1,0.0
378,Point,43,82,569050,138550,4,0,0.0,0,0,4,0.0,0,3.0,1,0.0,0,3.0,2,2.0,1,0.0
379,Point,43,83,569150,138550,4,0,0.0,0,0,4,0.0,0,3.0,1,0.0,0,3.0,2,2.0,1,0.0
380,Point,43,84,569250,138550,4,0,0.0,0,0,4,1.0,0,3.0,2,0.0,4,3.0,2,2.0,1,0.0
381,Point,43,85,569350,138550,4,0,0.0,0,0,4,1.0,0,2.0,2,0.0,4,3.0,2,2.0,1,0.0
382,Point,43,86,569450,138550,4,0,0.0,0,0,3,1.0,0,2.0,2,0.0,4,3.0,3,2.0,1,0.0
383,Point,43,87,569550,138550,4,0,0.0,0,0,3,1.0,1,1.0,2,1.0,4,3.0,3,2.0,1,0.0
384,Point,43,88,569650,138550,4,0,0.0,0,0,3,1.0,1,1.0,2,1.0,4,3.0,3,2.0,1,0.0
385,Point,43,89,569750,138550,4,0,0.0,0,0,3,2.0,1,0.0,3,1.0,4,3.0,3,2.0,1,0.0
386,Point,43,90,569850,138550,4,0,0.0,0,0,3,2.0,1,0.0,3,1.0,4,3.0,3,2.0,1,1.0
387,Point,43,91,569950,138550,4,0,0.0,0,0,3,2.0,1,1.0,3,1.0,4,3.0,3,2.0,1,1.0
388,Point,43,92,570050,138550,4,0,0.0,0,0,2,2.0,1,1.0,3,1.0,4,3.0,3,2.0,0,1.0
389,Point,43,93,570150,138550,3,0,0.0,0,0,2,1.0,1,1.0,3,2.0,4,3.0,3,3.0,0,2.0
390,Point,43,94,570250,138550,3,0,0.0,0,0,2,1.0,1,1.0,3,2.0,4,3.0,3,3.0,0,2.0
391,Point,43,95,570350,138550,3,0,0.0,0,0,2,1.0,1,1.0,2,2.0,4,3.0,3,3.0,0,3.0
392,Point,43,96,570450,138550,3,0,0.0,0,0,2,1.0,1,1.0,2,2.0,4,3.0,3,3.0,0,3.0
393,Point,43,97,570550,138550,3,0,0.0,0,0,1,1.0,2,1.0,2,3.0,4,3.0,3,3.0,0,3.0
394,Point,43,98,570650,138550,2,0,0.0,0,0,1,1.0,3,1.0,2,3.0,4,3.0,2,3.0,0,3.0
395,Point,43,99,570750,138550,3,0,0.0,0,0,1,1.0,3,1.0,2,3.0,4,3.0,2,3.0,0,3.0
396,Point,43,100,570850,138550,3,0,0.0,0,0,1,1.0,3,1.0,2,3.0,4,3.0,2,3.0,0,3.0
397,Point,43,101,570950,138550,3,0,0.0,0,0,1,1.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
398,Point,43,102,571050,138550,3,0,0.0,0,0,1,1.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
399,Point,43,103,571150,138550,3,0,0.0,0,0,1,2.0,3,1.0,1,3.0,4,3.0,2,3.0,1,2.0
400,Point,43,104,571250,138550,3,0,0.0,0,0,1,2.0,3,1.0,1,2.0,4,3.0,2,3.0,1,2.0
401,Point,43,105,571350,138550,2,0,0.0,0,0,1,2.0,3,1.0,1,2.0,4,3.0,2,3.0,1,2.0
402,Point,43,106,571450,138550,2,0,0.0,0,0,1,2.0,3,1.0,1,2.0,4,3.0,2,3.0,1,3.0
403,Point,43,107,571550,138550,2,0,0.0,0,0,1,2.0,3,1.0,1,2.0,4,3.0,2,3.0,2,3.0
404,Point,43,108,571650,138550,3,0,0.0,0,0,1,2.0,3,1.0,1,2.0,4,3.0,2,3.0,2,3.0
405,Point,43,109,571750,138550,3,0,0.0,0,0,2,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
406,Point,43,110,571850,138550,3,0,0.0,0,0,2,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
407,Point,43,111,571950,138550,3,0,0.0,0,0,2,2.0,3,1.0,1,3.0,4,3.0,2,3.0,2,3.0
408,Point,43,112,572050,138550,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
409,Point,43,113,572150,138550,4,0,0.0,0,0,2,2.0,3,1.0,2,3.0,4,3.0,2,3.0,2,2.0
410,Point,44,32,564050,138450,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
411,Point,44,33,564150,138450,4,0,0.0,0,0,3,2.0,2,1.0,3,2.0,4,3.0,3,2.0,2,2.0
412,Point,44,34,564250,138450,4,0,0.0,0,0,3,2.0,2,2.0,3,2.0,4,3.0,3,2.0,2,2.0
413,Point,44,35,564350,138450,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,2.0
414,Point,44,36,564450,138450,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,2.0
415,Point,44,37,564550,138450,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
416,Point,44,38,564650,138450,4,0,0.0,0,0,3,2.0,3,2.0,3,3.0,4,3.0,2,2.0,1,2.0
417,Point,44,39,564750,138450,4,0,0.0,0,0,2,2.0,3,2.0,3,3.0,4,3.0,2,2.0,1,2.0
418,Point,44,40,564850,138450,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
419,Point,44,41,564950,138450,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,1.0
420,Point,44,42,565050,138450,3,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,1,2.0,1,1.0
421,Point,44,43,565150,138450,3,0,0.0,0,0,1,1.0,3,2.0,3,2.0,4,3.0,1,2.0,0,1.0
422,Point,44,44,565250,138450,2,0,0.0,0,0,1,1.0,3,2.0,3,2.0,4,3.0,0,2.0,0,1.0
423,Point,44,45,565350,138450,2,0,0.0,0,0,1,2.0,3,2.0,2,2.0,4,3.0,0,2.0,0,1.0
424,Point,44,46,565450,138450,1,0,0.0,0,0,1,2.0,2,3.0,2,3.0,4,3.0,0,3.0,0,1.0
425,Point,44,47,565550,138450,1,0,0.0,0,0,1,2.0,2,3.0,2,3.0,4,3.0,0,3.0,0,1.0
426,Point,44,48,565650,138450,1,0,0.0,0,0,1,2.0,1,3.0,2,3.0,4,3.0,0,3.0,0,1.0
427,Point,44,49,565750,138450,0,0,0.0,0,0,0,3.0,1,3.0,2,3.0,4,3.0,0,4.0,0,1.0
428,Point,44,50,565850,138450,0,0,0.0,0,0,0,2.0,1,3.0,2,4.0,4,3.0,0,4.0,0,1.0
